ID,Comments,raw text,emojis
7774,"spread the love! 🤍

share your engagement and wedding day photos with us.

 



#engagementring #weddingring","spread the love! 

share your engagement and wedding day photos with us.

 



#engagementring #weddingring",['🤍']
7775,happiest birthday! enjoy your day 🌷🤍,happiest birthday! enjoy your day ,['🤍']
7776,preview for  🤍 |,preview for   |,['🤍']
7777,im getting comfortable wit u and i dont like it 😬,im getting comfortable wit u and i dont like it ,[]
7778,where’s that baby pic of becbec that looks like this? 🥹 how fast the night changes ✨,where’s that baby pic of becbec that looks like this?  how fast the night changes ✨,['\U0001f979']
7779,i have truly had the best weekend.. but i definitely miss my babes!! it’s bittersweet to be going home this afternoon 🥹,i have truly had the best weekend.. but i definitely miss my babes!! it’s bittersweet to be going home this afternoon ,['\U0001f979']
7780,woke up to some great energy ☀️💪🏾 it’s time to step into it! 🤍,woke up to some great energy ☀️ it’s time to step into it! ,['🤍']
7781,you’re one of the most disciplined ppl in the space max 🤍,you’re one of the most disciplined ppl in the space max ,['🤍']
7782,joon you make me dizzy with this training  😭,joon you make me dizzy with this training  ,['😭']
7783,the problem is too common 🐰🦦🤣,the problem is too common ,"['🐰', '🤣']"
7784,"she likes you, you have tasty treats 🤣","she likes you, you have tasty treats ",['🤣']
7785,😭 another type of pain, another type of pain,['😭']
7786,same babe 🤍 always here for you!,same babe  always here for you!,['🤍']
7787,i think i lost a friend :(( but things will be alright 🤍 thanks for asking babe 🥹,i think i lost a friend :(( but things will be alright  thanks for asking babe ,"['🤍', '\U0001f979']"
7788,really beautiful 🌾🤍,really beautiful ,['🤍']
7789,i love your music taste so so much 🎧🤍,i love your music taste so so much ,['🤍']
7790,her voice is so angelic 😩🤍,her voice is so angelic ,['🤍']
7791,"#u_deserve_love

i do my best to this, it's really embarrassing ..🥹

rak na ka 💙🤍","#u_deserve_love

i do my best to this, it's really embarrassing ..

rak na ka ","['\U0001f979', '🤍']"
7792,she’s out of her usual college comfys? who is she? 🤍✨ #ootd,she’s out of her usual college comfys? who is she? ✨ #ootd,['🤍']
7793,"good morning margaret!
he is inspiring and has helped thousands of people with their struggles. 
have a beautiful blessed day as well! 🥰☀️🙏💕","good morning margaret!
he is inspiring and has helped thousands of people with their struggles. 
have a beautiful blessed day as well! ☀️","['🥰', '🙏']"
7794,advance happy birthday! 🌷🤍,advance happy birthday! ,['🤍']
7795,our kihyun is so loved 😭😭🤍,our kihyun is so loved ,"['😭', '😭', '🤍']"
7796,romance with a little touch of angst? 🤍,romance with a little touch of angst? ,['🤍']
7797,"disgusting 🤬 the man, of course, not tampax 🤣","disgusting  the man, of course, not tampax ",['🤣']
7798,"morning.  hope you have a great day.
💜🥰","morning.  hope you have a great day.
",['🥰']
7799,"lord, thank you for today.😩🤍","lord, thank you for today.",['🤍']
7800,please how much is your bride price....?🥰,please how much is your bride price....?,['🥰']
7801,i love them so much 😭,i love them so much ,['😭']
7802,"it is gross, but that is true c .. sexually deviant behaviour is often expressed in dementia 🥺the dd needs to be minded more carefully now.","it is gross, but that is true c .. sexually deviant behaviour is often expressed in dementia the dd needs to be minded more carefully now.",[]
7803,"i see the majority of you have good taste 
🤝","i see the majority of you have good taste 
",[]
7804,"this is so right, thank you. 🤍","this is so right, thank you. ",['🤍']
7805,the source of my happiness 🤍,the source of my happiness ,['🤍']
7806,"i don't usually post this game's results, but today with one letter on first try  the other 5 letters on my second, i was ecstatic. nice when it all falls into place!

word hurdle 893 3/6 #wordhurdle

💙🤍🤍🤍🤍🤍
💛💛🤍💛💛💛
💙💙💙💙💙💙","i don't usually post this game's results, but today with one letter on first try &amp; the other 5 letters on my second, i was ecstatic. nice when it all falls into place!

word hurdle 893 3/6 #wordhurdle



","['🤍', '🤍', '🤍', '🤍', '🤍', '🤍']"
7807,if i buy this i will take 3months to practice on how to walk on it 🤣,if i buy this i will take 3months to practice on how to walk on it ,['🤣']
7808,"my view , ph experimenting with holohan being further forward and playing with hunt in the pivot type role. 
emmanuel and mcatee not here next season and if the rumour around clifton true was worth a test! holohan got injured so didn't see it play out 2nd half #gtfc #utm 🖤🤍❤️","my view , ph experimenting with holohan being further forward and playing with hunt in the pivot type role. 
emmanuel and mcatee not here next season and if the rumour around clifton true was worth a test! holohan got injured so didn't see it play out 2nd half #gtfc #utm ❤️",['🤍']
7809,the best of the best!🤍,the best of the best!,['🤍']
7810,sending you strength 🤍 i hope as the week progresses things get easier and more good news coming,sending you strength  i hope as the week progresses things get easier and more good news coming,['🤍']
7811,"i forgot to comment, but you already know... i love your risotto. he is my favorite. you draw him so well. 🖤🤍","i forgot to comment, but you already know... i love your risotto. he is my favorite. you draw him so well. ",['🤍']
7812,i forgot to tell y’all happy easter 🤍,i forgot to tell y’all happy easter ,['🤍']
7813,ramadan is the high time to purify your soul along with body.🤍🕊️,ramadan is the high time to purify your soul along with body.️,['🤍']
7814,"she came on live and cried bc people couldn't just let her have friends in peace??? fcking weirdos...
ignore the bullsh*t baby and do whatever the fck makes you happy 🤍🌻
#charlotteaustin","she came on live and cried bc people couldn't just let her have friends in peace??? fcking weirdos...
ignore the bullsh*t baby and do whatever the fck makes you happy 
#charlotteaustin",['🤍']
7815,happiest birthday to the one and only  have the greatest day ever beautiful 🤍,happiest birthday to the one and only  have the greatest day ever beautiful ,['🤍']
7816,post match photos at semple stadium yesterday 💙🤍,post match photos at semple stadium yesterday ,['🤍']
7817,"go to pinterest, write your bias' name then ""core"". pick the first 4 pics that don't have their face for ur aesthetic !

omg! i'm inlove 🤍","go to pinterest, write your bias' name then ""core"". pick the first 4 pics that don't have their face for ur aesthetic !

omg! i'm inlove ",['🤍']
7818,"aww you are too kind😊
you are correct! i’m a georgia gal originally, been on the west coast for a couple decades now😁🤍","aww you are too kind
you are correct! i’m a georgia gal originally, been on the west coast for a couple decades now",['🤍']
7819,i don’t understand how ya does sit down and watch an artist perform so good over seas and then come hay and sing one part of 2 songs wave at d crowd smile wave again and then go off d stage 😂,i don’t understand how ya does sit down and watch an artist perform so good over seas and then come hay and sing one part of 2 songs wave at d crowd smile wave again and then go off d stage ,['😂']
7820,i had a tequila rosé shortly after 😂😂😂,i had a tequila rosé shortly after ,"['😂', '😂', '😂']"
7821,thank you so much! 🫶🏻,thank you so much! 🫶,[]
7822,almost done with the thing im doing for a stream (⁠｡⁠･⁠ω⁠･⁠｡⁠)⁠ﾉ⁠♡ youll see it in due time hehe !!  🖤🤍,almost done with the thing im doing for a stream (⁠｡⁠･⁠ω⁠･⁠｡⁠)⁠ﾉ⁠♡ youll see it in due time hehe !!  ,['🤍']
7823,protecting jd on the internet is not enough. i need a mambabarang for real! 😤,protecting jd on the internet is not enough. i need a mambabarang for real! ,['😤']
7824,europe cannot wait for the young forever tour 🤍,europe cannot wait for the young forever tour ,['🤍']
7825,"please can you summarise for us?
thank you 🙏","please can you summarise for us?
thank you ",['🙏']
7826,"🚨 2x nft giveaway 🚨

🐰 as an easter celebration, i’m going to be giving away one of my opepeng editions and dead cat checks. 

❔to enter:
1️⃣ follow . 
2️⃣ like and retweet this post. 
3️⃣ tag 3 friends who you’re bullish on. 

🤍 happy easter holidays everyone!"," 2x nft giveaway 

 as an easter celebration, i’m going to be giving away one of my opepeng editions and dead cat checks. 

❔to enter:
1️⃣ follow . 
2️⃣ like and retweet this post. 
3️⃣ tag 3 friends who you’re bullish on. 

 happy easter holidays everyone!","['🐰', '🤍']"
7827,definitely had a ball last night taking more pictures 🥰 i can’t wait to see them ! shoutout to jeneice for being my photographer 🤣🫶🏼 appreciate you girly 🤍,definitely had a ball last night taking more pictures  i can’t wait to see them ! shoutout to jeneice for being my photographer 🫶 appreciate you girly ,"['🥰', '🤣', '🤍']"
7828,good morning from noni 🤍,good morning from noni ,['🤍']
7829,"to the scouting team and to beomgyu's parents. thank you so much for allowing beomgyu and supporting beomgyu to become an idol. simultaneously, i thank yoongi for being a bts member🤍🤍","to the scouting team and to beomgyu's parents. thank you so much for allowing beomgyu and supporting beomgyu to become an idol. simultaneously, i thank yoongi for being a bts member","['🤍', '🤍']"
7830,i know right. what if she made your frnd her dp? 🤨🤨,i know right. what if she made your frnd her dp? ,[]
7831,"drop a heart! for me 

💛: good personality.
🖤: you are cute.
❤️: you are a great friend.
🤍: favourite person.
💜:  you have good voice.
💙: crush.
💚: can we be friends. 
 💗: stangers.","drop a heart! for me 

: good personality.
: you are cute.
❤️: you are a great friend.
: favourite person.
:  you have good voice.
: crush.
: can we be friends. 
 : stangers.",['🤍']
7832,"demi is glowing with happiness and hailey is glowing with happiness, it's what these pretty girls deserves 🤍","demi is glowing with happiness and hailey is glowing with happiness, it's what these pretty girls deserves ",['🤍']
7833,"i've come alive since i met moli 3 years ago. my world before she came was cold and dark, and then she showed up and brought light. happy 3 years old, moli 🤍","i've come alive since i met moli 3 years ago. my world before she came was cold and dark, and then she showed up and brought light. happy 3 years old, moli ",['🤍']
7834,this is👇🖤🤍🖤,this is,['🤍']
7835,get well really soon baby 🤍,get well really soon baby ,['🤍']
7836,yes...and very much.😂😂,yes...and very much.,"['😂', '😂']"
7837,"word hurdle 895 4/6 #wordhurdle
💛🤍💛💛💛🤍
🤍🤍🤍🤍💛🤍
🤍💛💛💛💙💙
💙💙💙💙💙💙


play our other games like freecell, at","word hurdle 895 4/6 #wordhurdle






play our other games like freecell, at","['🤍', '🤍', '🤍', '🤍', '🤍', '🤍', '🤍', '🤍']"
7838,"nig🇳🇬unity 🤝
is the only way forward! to all those in power and the political elites...👇
the truth must be told, the unity and calmness of our dear beloved country nig 🇳🇬 is hanging on the court judgmnt of the 25th feb 2023 election. 
dear leaders!
help keep the unity. 🇳🇬🤍🙏","nigunity 
is the only way forward! to all those in power and the political elites...
the truth must be told, the unity and calmness of our dear beloved country nig  is hanging on the court judgmnt of the 25th feb 2023 election. 
dear leaders!
help keep the unity. ","['🤍', '🙏']"
7839,"can we stay like this forever?
white dress or whatever
i keep dreaming there's a somewhere
that we grow old together 🤍

endgame🤍🥰

kdlex | alexa ilacad | kd estrada
 |  
#alexailacad | #kdestrada 
#kdlex | #kdlexsweethearts
#petawalangaray","can we stay like this forever?
white dress or whatever
i keep dreaming there's a somewhere
that we grow old together 

endgame

kdlex | alexa ilacad | kd estrada
 |  
#alexailacad | #kdestrada 
#kdlex | #kdlexsweethearts
#petawalangaray","['🤍', '🤍', '🥰']"
7840,thank you so much  next time ulit 🤍😆,thank you so much  next time ulit ,['🤍']
7841,"a bitch didn’t even make it in sparkles 😂 never again, barely made it home ☠️","a bitch didn’t even make it in sparkles  never again, barely made it home ☠️",['😂']
7842,"it’s always be him ,you and me under the blue sky 🤍☁️ #푸른_하늘같은_너  #천러 #chenle","it’s always be him ,you and me under the blue sky ☁️ #푸른_하늘같은_너  #천러 #chenle",['🤍']
7843,"can’t wait to see them in #uptoyouandme  #หุ่นพยนต์ 🤍

#uppoompat 
#มาโยของอัพ 
#phuwintang","can’t wait to see them in #uptoyouandme &amp; #หุ่นพยนต์ 

#uppoompat 
#มาโยของอัพ 
#phuwintang",['🤍']
7844,"wts! button pin (g)i-dle kcon 2023 thailand artists big can badge official. bisa via shopee 💐

dom jakarta/jaksel dm to purchase! 🤍

#gidle","wts! button pin (g)i-dle kcon 2023 thailand artists big can badge official. bisa via shopee 

dom jakarta/jaksel dm to purchase! 

#gidle",['🤍']
7845,why am i too focused on freen’s hand moves? 🥵🫠🥹,why am i too focused on freen’s hand moves? ,"['🥵', '\U0001fae0', '\U0001f979']"
7846,"kamikaze, if you think that you gon’ knock me off the top 🤍
#aytol","kamikaze, if you think that you gon’ knock me off the top 
#aytol",['🤍']
7847,can’t they play in the leisure centre or on the 100 m track ? 😂🤍🖤,can’t they play in the leisure centre or on the 100 m track ? ,"['😂', '🤍']"
7848,"yes, yoongi, yeeeees!

but, i do love your long back hair 🥹 your pics at nba games looked so good 🥲","yes, yoongi, yeeeees!

but, i do love your long back hair  your pics at nba games looked so good ","['\U0001f979', '🥲']"
7849,wow straight out of anime 🫢 minghao 🤍,wow straight out of anime  minghao ,['🤍']
7850,"praying for someone hits different
🤍","praying for someone hits different
",['🤍']
7851,the wait is over 🤍,the wait is over ,['🤍']
7852,three more magic points at brentford. great to see some special people. back home with my gorgeous great grandson luca for easter 🐣 🖤🤍,three more magic points at brentford. great to see some special people. back home with my gorgeous great grandson luca for easter  ,"['🐣', '🤍']"
7853,"did not expect that it arrived todayyy, thank you so much  for the fast transactionn 🤍 #thankuhelloucart","did not expect that it arrived todayyy, thank you so much  for the fast transactionn  #thankuhelloucart",['🤍']
7854,i know there must be some taurus in london who remembers the fact that i never came in to get my son's bus pass token... #badmommy #wwbd 💋🎲,i know there must be some taurus in london who remembers the fact that i never came in to get my son's bus pass token... #badmommy #wwbd ,[]
7855,forever grateful for the pure hearts i'm surrounded by 🤍💕.,forever grateful for the pure hearts i'm surrounded by .,['🤍']
7856,3 hours kip and whiskey for breakfast. 4 games to go - we’ve come a long way baby 🖤🤍,3 hours kip and whiskey for breakfast. 4 games to go - we’ve come a long way baby ,['🤍']
7857,thank you so much dear! 🤍,thank you so much dear! ,['🤍']
7858,have a safe trip and maybe i’ll see you there 🤍,have a safe trip and maybe i’ll see you there ,['🤍']
7859,i've been a gaylore since folklore but hi anyway everyone (: welcome 🧡🤍💜,i've been a gaylore since folklore but hi anyway everyone (: welcome ,['🤍']
7860,i’m feel blessed to have him on my side…🤍,i’m feel blessed to have him on my side…,['🤍']
7861,"""please be an idol forever...""😙","""please be an idol forever...""",[]
7862,it's african tradition not to tell people that ya going until after yav reached 💀 i understand,it's african tradition not to tell people that ya going until after yav reached  i understand,['💀']
7863,happy easter!🤍,happy easter!,['🤍']
7864,really want to play the last of us part 1 but i don't own a ps5 and it will absolutely kill my pc 😭😭,really want to play the last of us part 1 but i don't own a ps5 and it will absolutely kill my pc ,"['😭', '😭']"
7865,we're well fed today thanks captain nam 😚🤍,we're well fed today thanks captain nam ,['🤍']
7866,thank you so much 🤍,thank you so much ,['🤍']
7867,bogum active on ig and twitter 🤍,bogum active on ig and twitter ,['🤍']
7868,😂 feel like that’s all i do on twitter these days, feel like that’s all i do on twitter these days,['😂']
7869,thank you so much anna! same to you and thank you from the bottom of my heart 🤍☀️✨,thank you so much anna! same to you and thank you from the bottom of my heart ☀️✨,['🤍']
7870,"be you ,be real ,be authentic ,be your ,favorite kind of woman
 3นิ้วต้องเข้า😍🌻🐰🤍
#charlotteausin","be you ,be real ,be authentic ,be your ,favorite kind of woman
 3นิ้วต้องเข้า
#charlotteausin","['😍', '🐰', '🤍']"
7871,thank you 🤍,thank you ,['🤍']
7872,can we normalize this? i hate having to put a robe on to get the mail. 😋,can we normalize this? i hate having to put a robe on to get the mail. ,['😋']
7873,that's really cool!! i could never! 🤍,that's really cool!! i could never! ,['🤍']
7874,"🏴‍☠️
📢04/10📢
🤺🤺🤺
#limitless #エイティーズ
#ateez_デュエマ_win_limitless
#에이티즈 #ateez !

did it manually. thank you for the tag  🤍","‍☠️
04/10

#limitless #エイティーズ
#ateez_デュエマ_win_limitless
#에이티즈 #ateez !

did it manually. thank you for the tag  ",['🤍']
7875,"missed these babies so bad   😭😭😭

#ไบร์ทวิน","missed these babies so bad   

#ไบร์ทวิน","['😭', '😭', '😭']"
7876,"yeh, so quiet no hint no news nothing 😅😅😅","yeh, so quiet no hint no news nothing ","['😅', '😅', '😅']"
7877,"queen of the years 🤍 

#อิงฟ้ามหาชน #engfawaraha","queen of the years  

#อิงฟ้ามหาชน #engfawaraha",['🤍']
7878,"dear  

i wanted to express my desire to see more elegant and graceful arabian horses in red dead 3. these horses are known for their beauty and it would be amazing to see them represented accurately in the game. thank you for your attention to this matter. 🤍🙏🏻","dear  

i wanted to express my desire to see more elegant and graceful arabian horses in red dead 3. these horses are known for their beauty and it would be amazing to see them represented accurately in the game. thank you for your attention to this matter. ","['🤍', '🙏']"
7879,"yea😂
have a great weekend too","yea
have a great weekend too",['😂']
7880,"nono  hope you are having a fab time in japan 🫶🏻🫠 would love to see some glimpses of you from there
vini wants to see you. 🥹🤌🏻
love,
nono's vini

#shaheersheikh","nono  hope you are having a fab time in japan 🫶 would love to see some glimpses of you from there
vini wants to see you. 
love,
nono's vini

#shaheersheikh","['\U0001fae0', '\U0001f979']"
7881,thank you so much hope next time it will be your turn ✨🤍,thank you so much hope next time it will be your turn ✨,['🤍']
7882,thank you lovely! 🤍,thank you lovely! ,['🤍']
7883,kirsty look at  and it will give you a more accurate calorie allowance 🤍 my fitnesspal numbers are on crack,kirsty look at  and it will give you a more accurate calorie allowance  my fitnesspal numbers are on crack,['🤍']
7884,"i hope you’re okay, im always here for you 🤍","i hope you’re okay, im always here for you ",['🤍']
7885,"happy easter 2 u qts! 🐣 😍 🥰 
stay safe! 🙏 🤍 🤗 💖","happy easter 2 u qts!    
stay safe!    ","['🐣', '😍', '🥰', '🙏', '🤍']"
7886,"dear toxic ppl, if you think that your failing affords to destroy our fandom will work, try harder please, or at least make it make sense. 😂 nothing will take us down, or will make us apart. we are strong, we are united, and we will protect our boys with all cost. thank u next.","dear toxic ppl, if you think that your failing affords to destroy our fandom will work, try harder please, or at least make it make sense.  nothing will take us down, or will make us apart. we are strong, we are united, and we will protect our boys with all cost. thank u next.",['😂']
7887,"manager sean power congratulating annie fitzgerald after scoring 5 super points yesterday. annie also plays senior football for waterford. well done annie and sean, a great day 
💙🤍","manager sean power congratulating annie fitzgerald after scoring 5 super points yesterday. annie also plays senior football for waterford. well done annie and sean, a great day 
",['🤍']
7888,"🤍🥀good morning lovelies🥀🤍

i'm legitimately sad that  is over😭 #i70 was amazing i loved it roll on those summer dates❤️ i'll see you guys tonight at 7pm for tiny tina's wonderlands

to all my friends i love you and i miss you i can't wait to see you again soon💜💙🤍","good morning lovelies

i'm legitimately sad that  is over #i70 was amazing i loved it roll on those summer dates❤️ i'll see you guys tonight at 7pm for tiny tina's wonderlands

to all my friends i love you and i miss you i can't wait to see you again soon","['🤍', '🤍', '😭', '🤍']"
7889,spoke to my mother yesterday about  and all the work around #letwomenspeak #standingforwomen #partyofwomen and she has decided to dust off her 1960s ‘womens rights attire’ and join me in birmingham in may. my mum never fails to make me proud 💚🤍💜,spoke to my mother yesterday about  and all the work around #letwomenspeak #standingforwomen #partyofwomen and she has decided to dust off her 1960s ‘womens rights attire’ and join me in birmingham in may. my mum never fails to make me proud ,['🤍']
7890,"good morning reb 🤍 wise words as always, have a lovely week! x","good morning reb  wise words as always, have a lovely week! x",['🤍']
7891,hii don’t forget to eat your meals!🤍,hii don’t forget to eat your meals!,['🤍']
7892,thanks shosh it is glorious ( touches the kitchen window ) 💗,thanks shosh it is glorious ( touches the kitchen window ) ,[]
7893,fingers crossed i can’t say i’m not worried 💙🤍 #colu,fingers crossed i can’t say i’m not worried  #colu,['🤍']
7894,my dad worked on concorde! 👍😃🤍,my dad worked on concorde! ,"['👍', '🤍']"
7895,his skin looks so flawless 😭,his skin looks so flawless ,['😭']
7896,good morning jane! following and enjoying your creative path 😌🤍,good morning jane! following and enjoying your creative path ,['🤍']
7897,nakangiti lang ako buong episode ng palette. it was nice seeing iu and yoongi comfortable with each other. 🥹,nakangiti lang ako buong episode ng palette. it was nice seeing iu and yoongi comfortable with each other. ,['\U0001f979']
7898,"shots from our visit to brighouse town yesterday 💙🤍

📸","shots from our visit to brighouse town yesterday 

",['🤍']
7899,".. but thank god, he didn't. the moment he spilled na kasali siya sa mci was one of that "" hay salamat"" moment. it didn't matter to me kung ano role niya, the important thing is i'll be seeing him again on screen. so, thank you for accepting fidel, david. 🤍",".. but thank god, he didn't. the moment he spilled na kasali siya sa mci was one of that "" hay salamat"" moment. it didn't matter to me kung ano role niya, the important thing is i'll be seeing him again on screen. so, thank you for accepting fidel, david. ",['🤍']
7900,"happy easter weekend!*🌸🤍💃🏿✨💫✨

i know you're still enjoying it with family and friends on this lovely *easter monday!*

*single ladies  gents* join in here *this afternoon @ 1:00p.m*🔥🔥🔥👇🏾","happy easter weekend!*✨✨

i know you're still enjoying it with family and friends on this lovely *easter monday!*

*single ladies &amp; gents* join in here *this afternoon @ 1:00p.m*","['🤍', '🔥', '🔥', '🔥']"
7901,thank you so much for this. highly appreciated 🤍,thank you so much for this. highly appreciated ,['🤍']
7902,"🥳 new artwork, new me. 

⛓️ i’m renaming one final time to “hopr”. short for “rockhopper” or “hopper”. 

⭐️ i have the ens domain rockhopr.eth. 

🤍 from this point forward i’m going to be working on bringing value to my followers."," new artwork, new me. 

⛓️ i’m renaming one final time to “hopr”. short for “rockhopper” or “hopper”. 

⭐️ i have the ens domain rockhopr.eth. 

 from this point forward i’m going to be working on bringing value to my followers.","['🥳', '🤍']"
7903,"and we also got the first place! today will be a truly unforgettable memory for us. as expected, our swiths is the best! thank you so much for the love and support you gave us. cheer up for the remaining beautiful monster activities in the future with us, swiths! 🤍","and we also got the first place! today will be a truly unforgettable memory for us. as expected, our swiths is the best! thank you so much for the love and support you gave us. cheer up for the remaining beautiful monster activities in the future with us, swiths! ",['🤍']
7904,gm icki 🤍 ever important. thank you for the reminder.,gm icki  ever important. thank you for the reminder.,['🤍']
7905,"happy happy happy birthday, mx cho! i'm very happy to have met you. i appreciate the chikas and never-ending less… — clouuuud :( i miss you, thank you so so much! true, ikaw ang pinaka cute sa universe!!! 🤍 be safe and take care …","happy happy happy birthday, mx cho! i'm very happy to have met you. i appreciate the chikas and never-ending less… — clouuuud :( i miss you, thank you so so much! true, ikaw ang pinaka cute sa universe!!!  be safe and take care …",['🤍']
7906,gm to the dirty sockers! 🤍,gm to the dirty sockers! ,['🤍']
7907,"go to pinterest, write your name then 'core' for your aesthetic.

𝐼𝑡'𝑠 𝑎𝑐𝑡𝑢𝑎𝑙𝑙𝑦 𝑚𝑦 𝑓𝑎𝑣 🤍","go to pinterest, write your name then 'core' for your aesthetic.

𝐼𝑡'𝑠 𝑎𝑐𝑡𝑢𝑎𝑙𝑙𝑦 𝑚𝑦 𝑓𝑎𝑣 ",['🤍']
7908,“real” is crazy though 😭😭😭😭,“real” is crazy though ,"['😭', '😭', '😭', '😭']"
7909,"my big hearted boy 🤍

but i haven't. line the mfs i'll beat them all down.","my big hearted boy 

but i haven't. line the mfs i'll beat them all down.",['🤍']
7910,mami little becbec and mami heng. 😂,mami little becbec and mami heng. ,['😂']
7911,"sending all the love and support i possibly can to the best girl🤍. you make most of us so so happy. i only hope we can do the same, even if it's just a little.
 here's to better days 🤍
you don't have to explain yourself to anyone.

#charlotteaustin  #ชาล็อตออสติน","sending all the love and support i possibly can to the best girl. you make most of us so so happy. i only hope we can do the same, even if it's just a little.
 here's to better days 
you don't have to explain yourself to anyone.

#charlotteaustin  #ชาล็อตออสติน","['🤍', '🤍']"
7912,thank you so much ! 🤍,thank you so much ! ,['🤍']
7913,"looking forward to watching the mighty #spireites get back to winning ways... unfortunately, due to  broadband issues i might have to watch it on my phone 😔. coyb 💙🤍💙🤍","looking forward to watching the mighty #spireites get back to winning ways... unfortunately, due to  broadband issues i might have to watch it on my phone . coyb ","['🤍', '🤍']"
7914,"what's your moon sign and your last saved meme? 

virgo
(does it count as saved if i made it 😂)","what's your moon sign and your last saved meme? 

virgo
(does it count as saved if i made it )",['😂']
7915,"howay frank, give it a rest? 🤣🖤🤍","howay frank, give it a rest? ","['🤣', '🤍']"
7916,thank you 🤍,thank you ,['🤍']
7917,"brunette 
5’6/169cm
undiagnosed
17 yrs, ed for 5
i love walking 🤍
cgw 99lbs/44.9kg
i embrace the brainfog 
if u know me irl pls follow me idc","brunette 
5’6/169cm
undiagnosed
17 yrs, ed for 5
i love walking 
cgw 99lbs/44.9kg
i embrace the brainfog 
if u know me irl pls follow me idc",['🤍']
7918,who wanna be moots on tiktok?? pref stay accs pls 🥹🫶,who wanna be moots on tiktok?? pref stay accs pls 🫶,['\U0001f979']
7919,without a shadow of doubt ….my fave is miracle worker💜🤍💜🤍,without a shadow of doubt ….my fave is miracle worker,"['🤍', '🤍']"
7920,"i just hope that it doesn’t come down to goal difference, given that we still have to go to man city. but so do leicester, west ham and everton.

more twists and turns yet to come, i sense we will get a surprise result somewhere else

🎶 and we’ve had our ups and downs… 🎶 #lufc","i just hope that it doesn’t come down to goal difference, given that we still have to go to man city. but so do leicester, west ham and everton.

more twists and turns yet to come, i sense we will get a surprise result somewhere else

 and we’ve had our ups and downs…  #lufc",[]
7921,oh 😮 !  beautiful and magical ✨️🌷🤍✨️☀️😃🌟💖💫🥰🤩 !,oh  !  beautiful and magical ✨️✨️☀️ !,"['🤍', '🥰']"
7922,"amazing what effort and determination can do to a game! what an improvement  very very proud supporter here 💙🤍💙🤍💙
#aflcatshawks","amazing what effort and determination can do to a game! what an improvement  very very proud supporter here 
#aflcatshawks","['🤍', '🤍']"
7923,can't wait to see ya 🤍,can't wait to see ya ,['🤍']
7924,"aw bubba! 
what an a**! seojoon does joy deserve you! i am so proud of how strong you are and how you are willing to fight 🤍","aw bubba! 
what an a**! seojoon does joy deserve you! i am so proud of how strong you are and how you are willing to fight ",['🤍']
7925,"reflecting on your answered duaas, living in the blessings you once begged for, truly allah’s mercy is endless 🤍","reflecting on your answered duaas, living in the blessings you once begged for, truly allah’s mercy is endless ",['🤍']
7926,"of course, because there is only the present! 🖤🤍❤️👍😉","of course, because there is only the present! ❤️","['🤍', '👍', '😉']"
7927,a perfect bank holiday 🤍,a perfect bank holiday ,['🤍']
7928,"📯 ukrainian post administration  has issues envelopes  stamps dedicated to belarusian  winners sviatłana aleksijevič  aleś bialacki.
literature laureate (2015) aleksijevič lives in exile.
peace (2022) laureate bialacki is sentenced to 10y imprisonment."," ukrainian post administration  has issues envelopes &amp; stamps dedicated to belarusian  winners sviatłana aleksijevič &amp; aleś bialacki.
literature laureate (2015) aleksijevič lives in exile.
peace (2022) laureate bialacki is sentenced to 10y imprisonment.",[]
7929,he's supposedly getting a new one which probably means he will be driving that more and he will be driving his pista less 😭😭,he's supposedly getting a new one which probably means he will be driving that more and he will be driving his pista less ,"['😭', '😭']"
7930,freen confirming this aaaaaa dbdbebbd i knew it. she's so transparent my baby 😭🤍,freen confirming this aaaaaa dbdbebbd i knew it. she's so transparent my baby ,"['😭', '🤍']"
7931,helloooo 👋🏻 me   decided to stick together na lang to give away our fan supports! (hand fans  banner) we will be at the same location. loc is tba but time is 2pm onwards. see you all deobis! 🤍,helloooo  me &amp;  decided to stick together na lang to give away our fan supports! (hand fans &amp; banner) we will be at the same location. loc is tba but time is 2pm onwards. see you all deobis! ,['🤍']
7932,"what actual hard evidence is there #airmilesangus's presence there makes an iota of difference to 🏴󠁧󠁢󠁳󠁣󠁴󠁿? #tartanweek is a joke,  is a trougher and his carbon footprint is bigger than his fat a*se. col crisis? not if you're on   's gravy train clearly..","what actual hard evidence is there #airmilesangus's presence there makes an iota of difference to 󠁧󠁢󠁳󠁣󠁴󠁿? #tartanweek is a joke,  is a trougher and his carbon footprint is bigger than his fat a*se. col crisis? not if you're on   's gravy train clearly..",[]
7933,"i feel your anxiety 🙏 my daughter had ivf treatment it's a long gruelling road but, they got there in the end my granddaughter will be 2 in august, sending you both lots of love x 💜","i feel your anxiety  my daughter had ivf treatment it's a long gruelling road but, they got there in the end my granddaughter will be 2 in august, sending you both lots of love x ",['🙏']
7934,"first interstate trip with both my bestie  bf, my lil life is complete!!! 🥹🌸🤍","first interstate trip with both my bestie &amp; bf, my lil life is complete!!! ","['\U0001f979', '🤍']"
7935,only footage i got of last night before the drama unfolded i end up in bed sober by 11pm what a fucking easter 🐣🤦🏼‍♀️,only footage i got of last night before the drama unfolded i end up in bed sober by 11pm what a fucking easter ‍♀️,['🐣']
7936,happy 50th to the bullet man 🇧🇷🤍🎉,happy 50th to the bullet man ,"['🤍', '🎉']"
