ID,Comments,raw text,emojis
11939,🌷🐣 wishing everyone a very happy easter 🪺🐇, wishing everyone a very happy easter 🪺,"['🐣', '🐇']"
11940,"x-fab wishes you happy easter! 🌷🐇
enjoy your holiday with family and friends.

#xfabulous #easter2023 #happyeaster2023","x-fab wishes you happy easter! 
enjoy your holiday with family and friends.

#xfabulous #easter2023 #happyeaster2023",['🐇']
11941,"wishing one and all a joy-filled #eastersunday 🐇🐣

who says easter egg hunts are only for the kids?! residents of jim gillespie house had some visitors for their easter activities this week.

they made cards, decorated eggs, and finished with an easter egg hunt in the garden 💛","wishing one and all a joy-filled #eastersunday 

who says easter egg hunts are only for the kids?! residents of jim gillespie house had some visitors for their easter activities this week.

they made cards, decorated eggs, and finished with an easter egg hunt in the garden ","['🐇', '🐣']"
11942,"🥚 happy easter to all our tenants, friends and colleagues at ,   and  🐣 

🐇  we hope the easter bunny has been already 🍫

🥰  we cannot get over how cute this little one is!

#easterbunny #warrington"," happy easter to all our tenants, friends and colleagues at ,   and   

  we hope the easter bunny has been already 

  we cannot get over how cute this little one is!

#easterbunny #warrington","['🥚', '🐣', '🐇', '🥰']"
11943,"🐇 hop on over to virginia orthodontic partners and sweeten your smile with invisalign®!

visit the link below to schedule your consultation!

👉 

happy easter! 🤗🥚

#virginiaorthodonticpartners #invisalign #happyeaster"," hop on over to virginia orthodontic partners and sweeten your smile with invisalign®!

visit the link below to schedule your consultation!

 

happy easter! 

#virginiaorthodonticpartners #invisalign #happyeaster","['🐇', '👉', '🥚']"
11944,"🥚 crack open the world of knowledge with bessa! happy and blessed easter everyone 🐇

#bessa #bessaconnect #ukeducation #britishboarding #britishcurriculum #boardingschool #happyeaster"," crack open the world of knowledge with bessa! happy and blessed easter everyone 

#bessa #bessaconnect #ukeducation #britishboarding #britishcurriculum #boardingschool #happyeaster","['🥚', '🐇']"
11945,moin christian und frohe ostern 🐇,moin christian und frohe ostern ,['🐇']
11946,happy easter day everyone! 🐇🧺🥚,happy easter day everyone! 🧺,"['🐇', '🥚']"
11947,"happy easter from the instantprint team!🐇🥚🍫

we hope you have an egg-celent weekend and we'll be back on tuesday ready to fulfil all your print needs.","happy easter from the instantprint team!

we hope you have an egg-celent weekend and we'll be back on tuesday ready to fulfil all your print needs.","['🐇', '🥚']"
11948,"happy easter! 🥚🐇 

#easter #happyeaster #eastersunday","happy easter!  

#easter #happyeaster #eastersunday","['🥚', '🐇']"
11949,"we wish you a happy easter sunday! we hope that you are having a great time with friends and family! 😄🐇 

please be aware that our offices are currently closed but our phone line is available for emergency deliveries. our normal opening hours will resume on tuesday. 🙂","we wish you a happy easter sunday! we hope that you are having a great time with friends and family!  

please be aware that our offices are currently closed but our phone line is available for emergency deliveries. our normal opening hours will resume on tuesday. ",['🐇']
11950,"【easter】
spring is in full bloom. wishing all our supporters, referrers and families a hoppy and memorable easter! 🐇

#easter #happyeaster #familytime","【easter】
spring is in full bloom. wishing all our supporters, referrers and families a hoppy and memorable easter! 

#easter #happyeaster #familytime",['🐇']
11951,frohes ostern🐇,frohes ostern,['🐇']
11952,"are you getting ""curiouser and curiouser?” 🤔 well then, let's spill the tea, shall we?🍵

join alice and get ready to dive down the rabbit hole to see the magical surprise that awaits! 🐇","are you getting ""curiouser and curiouser?”  well then, let's spill the tea, shall we?

join alice and get ready to dive down the rabbit hole to see the magical surprise that awaits! ","['🤔', '🐇']"
11953,wishing everyone a hoppy easter! 🐇 #hoppyeaster #eastersunday #easter,wishing everyone a hoppy easter!  #hoppyeaster #eastersunday #easter,['🐇']
11954,"🐇spring is so full of cheer, it just makes me want to frolic!","spring is so full of cheer, it just makes me want to frolic!",['🐇']
11955,"happy easter to all those celebrating!🍫🐇

find yourself hopping between jobs?

apprenticeships are a great way to start and build up your career!

contact our team to learn more -
☎️01782 711927
✉️info.com

#childcare #residentialcare #earlyyearscare","happy easter to all those celebrating!

find yourself hopping between jobs?

apprenticeships are a great way to start and build up your career!

contact our team to learn more -
☎️01782 711927
✉️info.com

#childcare #residentialcare #earlyyearscare",['🐇']
11956,"nice haul! 🐰🌷🐇 our urban agriculture friends are loving their not-just-for-easter eggs. they've been experimenting with city-friendly poultry keeping techniques through our urban agriculture pilot project in ethiopia's capital city, addis ababa, funded by sida.

#happyeaster","nice haul!  our urban agriculture friends are loving their not-just-for-easter eggs. they've been experimenting with city-friendly poultry keeping techniques through our urban agriculture pilot project in ethiopia's capital city, addis ababa, funded by sida.

#happyeaster","['🐰', '🐇']"
11957,"happy #easter2023!🐇🌷

#fresh #flowers #freshflowers #flowerdelivery #freedelivery #uk #london #ukdelivery #londondelivery #ukflowers #londonflowers #ukflorist #londonflorist #sunday","happy #easter2023!

#fresh #flowers #freshflowers #flowerdelivery #freedelivery #uk #london #ukdelivery #londondelivery #ukflowers #londonflowers #ukflorist #londonflorist #sunday",['🐇']
11958,🐇 | wishing you all a very happy easter from everyone at berrys coaches., | wishing you all a very happy easter from everyone at berrys coaches.,['🐇']
11959,"we at #schimmelpianos wish you and your family a wonderful #easter!
can you spot our colourfully painted hammer heads in our easter nest? among other things, they produce the incomparable sound of our schimmel #instruments.
what is hiding in your easter nest? 💐🐇","we at #schimmelpianos wish you and your family a wonderful #easter!
can you spot our colourfully painted hammer heads in our easter nest? among other things, they produce the incomparable sound of our schimmel #instruments.
what is hiding in your easter nest? ",['🐇']
11960,"happy easter! 
here's 9 easter games and challenges for families of all ages to enjoy together



enjoy!  🐤🐇🥚  #easterweekend #easteregghunt2023","happy easter! 
here's 9 easter games and challenges for families of all ages to enjoy together



enjoy!    #easterweekend #easteregghunt2023","['🐇', '🥚']"
11961,"happy easter! 🐇🌻❤️

today we celebrate the culmination of holy week, the season of rebirth, and jesus of nazareth's radical message of love, justice, forgiveness and peace.

#radicalspirituality #theunitarians #happyeaster #easter","happy easter! ❤️

today we celebrate the culmination of holy week, the season of rebirth, and jesus of nazareth's radical message of love, justice, forgiveness and peace.

#radicalspirituality #theunitarians #happyeaster #easter",['🐇']
11962,happy easter 🐇🥚 we hope you're all having a wonderful day however you have decided to spend it 💕,happy easter  we hope you're all having a wonderful day however you have decided to spend it ,"['🐇', '🥚']"
11963,"happy easter!! 🐇🐇🐇
can you find all the eggs and maybe even the mysterious carrot?! tell me if you find them! :3","happy easter!! 
can you find all the eggs and maybe even the mysterious carrot?! tell me if you find them! :3","['🐇', '🐇', '🐇']"
11964,"wishing you all a very ‘hoppy easter’! 🐇
lots of love, team vf! 
-
-
#easter #easterbunny #harrogate #estateagents #theharrogateagent","wishing you all a very ‘hoppy easter’! 
lots of love, team vf! 
-
-
#easter #easterbunny #harrogate #estateagents #theharrogateagent",['🐇']
11965,"beannachtaí na cásca oraibh. 🐇🥚🐣 

wishing you all a very happy easter, from all the team at ucd careers network. 🐣🥚🐇","beannachtaí na cásca oraibh.  

wishing you all a very happy easter, from all the team at ucd careers network. ","['🐇', '🥚', '🐣', '🐣', '🥚', '🐇']"
11966,wishing those who celebrate a happy and peaceful easter holiday! 🐇🥚🍫🐣🌷,wishing those who celebrate a happy and peaceful easter holiday! ,"['🐇', '🥚', '🐣']"
11967,"easy-to-use contamination control kits?
reliable results?
regulatory compliance?
cross-device use?

at minerva biolabs, your search is over 😉 ...
... and you can fully concentrate on hidden eggs.

we wish you a happy easter. 🐣🐇

#easter #easteregghunt #contaminationcontrol","easy-to-use contamination control kits?
reliable results?
regulatory compliance?
cross-device use?

at minerva biolabs, your search is over  ...
... and you can fully concentrate on hidden eggs.

we wish you a happy easter. 

#easter #easteregghunt #contaminationcontrol","['😉', '🐣', '🐇']"
11968,"wishing you a happy easter from all of us at home instead central hampshire 🐇🐣💜

#easter2023 #happyeaster","wishing you a happy easter from all of us at home instead central hampshire 

#easter2023 #happyeaster","['🐇', '🐣']"
11969,"𝐇𝐚𝐩𝐩𝐲 𝐄𝐚𝐬𝐭𝐞𝐫 𝐂𝐡𝐢𝐥𝐢𝐳𝐞𝐧𝐬 🐣🐇

get ready for an egg-citing activity! 🔍

⚡️ $chz","𝐇𝐚𝐩𝐩𝐲 𝐄𝐚𝐬𝐭𝐞𝐫 𝐂𝐡𝐢𝐥𝐢𝐳𝐞𝐧𝐬 

get ready for an egg-citing activity! 

⚡️ $chz","['🐣', '🐇']"
11970,happy #easter from all of us at bilston cofe primary school! 🐇🧡,happy #easter from all of us at bilston cofe primary school! ,['🐇']
11971,"i made a sketch using p5.js!! daily coding about islamic pattern day 4!!! 
p5.js を使って作りましたー！超かわいい！daily coding の４日目！三日坊主は避けられましたー！！！🐰👏🌸　明日も頑張りたいと思います！
#dailycoding
#p5js
#processing","i made a sketch using p5.js!! daily coding about islamic pattern day 4!!! 
p5.js を使って作りましたー！超かわいい！daily coding の４日目！三日坊主は避けられましたー！！！　明日も頑張りたいと思います！
#dailycoding
#p5js
#processing",['🐰']
11972,the easter bunny   has arrived!🥚🐇🥚#cottontart,the easter bunny   has arrived!#cottontart,"['🥚', '🐇', '🥚']"
11973,"🐇 happy easter from everyone at luton town football club!

#coyh"," happy easter from everyone at luton town football club!

#coyh",['🐇']
11974,"may this easter season remind us of the power of love, hope, and new beginnings. wishing you a happy easter from us at black albinism.! 🌷🥚🐇 #eastergreetings #inclusiveholiday #disabilityrights","may this easter season remind us of the power of love, hope, and new beginnings. wishing you a happy easter from us at black albinism.!  #eastergreetings #inclusiveholiday #disabilityrights","['🥚', '🐇']"
11975,"🐇 𝗛𝗔𝗣𝗣𝗬 𝗘𝗔𝗦𝗧𝗘𝗥 🐰

the whole #teamdewetron wishes you a happy easter and some relaxing days surrounded by your loved ones! ☺️

#dewetron #themeasurabledifference #happyeaster"," 𝗛𝗔𝗣𝗣𝗬 𝗘𝗔𝗦𝗧𝗘𝗥 

the whole #teamdewetron wishes you a happy easter and some relaxing days surrounded by your loved ones! ☺️

#dewetron #themeasurabledifference #happyeaster","['🐇', '🐰']"
11976,happy easter to you and your loving family 🐇💕,happy easter to you and your loving family ,['🐇']
11977,yess! 😹👍🐰🐇💗🐾,yess! ,"['👍', '🐰', '🐇']"
11978,"happy easter 🐇🐣 

i'm looking forward to going out for lunch today and pottering in the garden. the weather is supposed to be lush! 

what are your plans for today?","happy easter  

i'm looking forward to going out for lunch today and pottering in the garden. the weather is supposed to be lush! 

what are your plans for today?","['🐇', '🐣']"
11979,grom would be cuter if he wore bunny costume at least. 🐰🐇🥚,grom would be cuter if he wore bunny costume at least. ,"['🐰', '🐇', '🥚']"
11980,already following 🛎️ . thank's for everything 🐇,already following ️ . thank's for everything ,['🐇']
11981,easter egg hunts are proof that children can find things when they really want. #easter #happyeaster #froehlicheostern #ostern 🐇🌷🥚🐣💐🐰🐥🐔,easter egg hunts are proof that children can find things when they really want. #easter #happyeaster #froehlicheostern #ostern ,"['🐇', '🥚', '🐣', '🐰']"
11982,happy easter 🐇🥚🐰🦋💕🤗👋,happy easter ,"['🐇', '🥚', '🐰']"
11983,happy easter everyone ❤️🐣🐇,happy easter everyone ❤️,"['🐣', '🐇']"
11984,"8169613181
ruth charles obeng
opay

god bless you and happy easter 🐇","8169613181
ruth charles obeng
opay

god bless you and happy easter ",['🐇']
11985,easter 🐇💐,easter ,['🐇']
11986,"good morning 🌸🌞🌸
happy easter 🐇🐤🐰🐣","good morning 
happy easter ","['🐇', '🐰', '🐣']"
11987,noooooo🙀 he’s been today tho… we’ve had lots of treats delivered….! 😹👍🐰🐇💗😋😋 happy #eastersunday 🐣,noooooo he’s been today tho… we’ve had lots of treats delivered….!  happy #eastersunday ,"['👍', '🐰', '🐇', '😋', '😋', '🐣']"
11988,happy easter 🐇,happy easter ,['🐇']
11989,happy easter 🐇🐇🐇,happy easter ,"['🐇', '🐇', '🐇']"
11990,"morning jenni and thank you 😊 
happy easter to you too.🐣🐥🐇","morning jenni and thank you  
happy easter to you too.","['🐣', '🐇']"
11991,happy easter 🐇 #creditsuisse #drawings #art #artist #draw #bankcrash #easter2023,happy easter  #creditsuisse #drawings #art #artist #draw #bankcrash #easter2023,['🐇']
11992,gmgm and happy easter fren. 🐇,gmgm and happy easter fren. ,['🐇']
11993,frohe ostern…🐣🐇😊☀️,frohe ostern…☀️,"['🐣', '🐇']"
11994,"good morning dear marie 🐣🐰🐇💞🐣🐰🐇🐇🐣💞
i wish you beautiful 💞🐰wonderful easter sunday dearest marie 💞🐰🐇🐣kindness happiness 💞🐣 whit your beautiful family 
happy easter 🐣🐇🐰💞
dearest marie 💞🐰🐇🐣 #peaceforall 🙏🏻🤍🕊️🐰💞 hugs from wendy and me 🐈💞🐇🐰🐣🐈💞🐈💞🐇","good morning dear marie 
i wish you beautiful wonderful easter sunday dearest marie kindness happiness  whit your beautiful family 
happy easter 
dearest marie  #peaceforall ️ hugs from wendy and me ","['🐣', '🐰', '🐇', '🐣', '🐰', '🐇', '🐇', '🐣', '🐰', '🐰', '🐇', '🐣', '🐣', '🐣', '🐇', '🐰', '🐰', '🐇', '🐣', '🙏', '🤍', '🐰', '🐇', '🐰', '🐣', '🐇']"
11995,so proud of our pinks 🖤💗,so proud of our pinks ,[]
11996,happy easter and have a relaxed sunday!  🐇🐣💐,happy easter and have a relaxed sunday!  ,"['🐇', '🐣']"
11997,happy easter everyone! may we experience the reason for the season! #eastersunday 🐇🐣,happy easter everyone! may we experience the reason for the season! #eastersunday ,"['🐇', '🐣']"
11998,happy easter to everyone that celebrates 🐇🐣💐,happy easter to everyone that celebrates ,"['🐇', '🐣']"
11999,frohe ostern🐇,frohe ostern,['🐇']
12000,"happy easter, have a lovely day, charlotte's first 🐑🐇🐣","happy easter, have a lovely day, charlotte's first ","['🐇', '🐣']"
12001,"a very happy easter sunday to you too 
good morning dear monica
happy easter sunday 🐰🥚🐇🥀🌷🌼🌸🪷💐","a very happy easter sunday to you too 
good morning dear monica
happy easter sunday 🪷","['🐰', '🥚', '🐇']"
12002,happy easter 🐰🌷🐇,happy easter ,"['🐰', '🐇']"
12003,"happy easter everyone !! 🐰🐇🐣🥚

have a blessed and peaceful sunday. 💕💕💕

#happysunday 
.
.
.
.
#조승우 #choseungwoo 
 #lovehim
#happyweekend #handsome
#choseungwooedit #happyeaster","happy easter everyone !! 

have a blessed and peaceful sunday. 

#happysunday 
.
.
.
.
#조승우 #choseungwoo 
 #lovehim
#happyweekend #handsome
#choseungwooedit #happyeaster","['🐰', '🐇', '🐣', '🥚']"
12004,"happy easter to you all, wishing you and your family an easter season filled with peace, joy, and the spirit of renewal🥚🌺🐇","happy easter to you all, wishing you and your family an easter season filled with peace, joy, and the spirit of renewal","['🥚', '🐇']"
12005,happy easter guys 🐇🐣🤍,happy easter guys ,"['🐇', '🐣', '🤍']"
12006,thank you 😊🐰🐣🐇💐,thank you ,"['🐰', '🐣', '🐇']"
12007,"good morning 🌸🌞🌸
happy easter 🐇🐤🐰🐣","good morning 
happy easter ","['🐇', '🐰', '🐣']"
12008,have a blessed easter 🤍🙏🏻🐇🎀🧺,have a blessed easter 🧺,"['🤍', '🙏', '🐇']"
12009,hoppy easter! what time is it acceptable to eat chocolate today? #happyeaster 🐇🐰🐇,hoppy easter! what time is it acceptable to eat chocolate today? #happyeaster ,"['🐇', '🐰', '🐇']"
12010,"ah, but what a miraculous statement  they've been re-invited bc the blowback was frenchrevolution in reaction🥳
gqp will keep following their tfgnazi backup plan
desatan will declare 
flmartiallaw w his 1 manarmyoftaxpayer pd fl statetroopers  600+ recruitedpolice","ah, but what a miraculous statement &amp; they've been re-invited bc the blowback was frenchrevolution in reaction
gqp will keep following their tfgnazi backup plan
desatan will declare 
flmartiallaw w his 1 manarmyoftaxpayer pd fl statetroopers &amp; 600+ recruitedpolice",['🥳']
12011,ugh yeah 😂 i recently re watched and was like 😬 at a lot of the stuff. like the girls school filled with lesbians who want to whisk haruhi away and tamaki saying something like gay relationships are an abomination or abnormal or something,ugh yeah  i recently re watched and was like  at a lot of the stuff. like the girls school filled with lesbians who want to whisk haruhi away and tamaki saying something like gay relationships are an abomination or abnormal or something,['😂']
12012,happy easter 🐇🐣🐰,happy easter ,"['🐇', '🐣', '🐰']"
12013,"thank you, peter.🙏🦋 next sunday is easter for orthodox christians.🐇🐣i keep your wish.😊🌷","thank you, peter. next sunday is easter for orthodox christians.i keep your wish.","['🙏', '🐇', '🐣']"
12014,"have a wonderful easter day helen. a much needed rest day here today, aside from maybe a short walk. see you tomorrow 😊😘🐇🐣🌷
#santisunday","have a wonderful easter day helen. a much needed rest day here today, aside from maybe a short walk. see you tomorrow 
#santisunday","['🐇', '🐣']"
12015,"depraved indifference
 💩patrickmccaughey criminal who pinned officerdanielhodges in capitoldoorframe for two min. as dan screamed for help
🥰yea 
""prosecutors seek lengthiest jan6 sentence yet for rioter who pinned officer in capitol doorway""","depraved indifference
 patrickmccaughey criminal who pinned officerdanielhodges in capitoldoorframe for two min. as dan screamed for help
yea 
""prosecutors seek lengthiest jan6 sentence yet for rioter who pinned officer in capitol doorway""","['💩', '🥰']"
12016,"happy easter y'all. 
god has risen and all our troubles have been raised away from us. 
let the bunny 🐇 go around. ❤️❤️.
style bender 😘. we love you.","happy easter y'all. 
god has risen and all our troubles have been raised away from us. 
let the bunny  go around. ❤️❤️.
style bender . we love you.",['🐇']
12017,thanks leigh! hope the same for you too. 🐇🐣🐥🐇xx,thanks leigh! hope the same for you too. xx,"['🐇', '🐣', '🐇']"
12018,"moin alina, frohe ostern 🐇💐","moin alina, frohe ostern ",['🐇']
12019,🙏🏻😘♥️ happy easter! 🐇🐣,♥️ happy easter! ,"['🙏', '🐇', '🐣']"
12020,happy easter to you all ☘️🐇🌷🕊️💙,happy easter to you all ☘️️,['🐇']
12021,"bunhayo from a plane!!! 
as im arriving at midnight i dnt think ill be able to strim tmrw , but i hope monday is ok! 

maybe we can do a late easter celebration? ^ ^ 🤍🎀","bunhayo from a plane!!! 
as im arriving at midnight i dnt think ill be able to strim tmrw , but i hope monday is ok! 

maybe we can do a late easter celebration? ^ ^ ",['🤍']
12022,"to everyone celebrating, #happyeaster 🐥🐇🥚","to everyone celebrating, #happyeaster ","['🐇', '🥚']"
12023,"tree buds burst open,  🌳
soil clings to easter lily
tulips brush bright air.  

birdsong, praise - 🎶🐦
easter morn!🐇","tree buds burst open,  
soil clings to easter lily
tulips brush bright air.  

birdsong, praise - 
easter morn!",['🐇']
12024,frohe ostern 🐣🐇🐰,frohe ostern ,"['🐣', '🐇', '🐰']"
12025,good morning to everyone except fat frank + happy easter 🐣🐇 to you and yours 💕🫶🏽,good morning to everyone except fat frank + happy easter  to you and yours 🫶,"['🐣', '🐇']"
12026,"good morning, have beautiful easter holidays 🌸🐇
© theuntamed","good morning, have beautiful easter holidays 
© theuntamed",['🐇']
12027,"good morning 🌸🌞🌸
happy easter 🐇🐤🐰🐣","good morning 
happy easter ","['🐇', '🐰', '🐣']"
12028,happy easter pippa.  🐇,happy easter pippa.  ,['🐇']
12029,he clearly forgot to take his meds. 🤷🏼‍♀️,he clearly forgot to take his meds. ‍♀️,[]
12030,i love wooby💞💞🥺,i love wooby,[]
12031,"the flower bulbs🌷 i planted in the autumn have just right start to blossom for easter. 
happy easter all🐣🥚🐤🐇
#easter2023 
#tulip #daffodil","the flower bulbs i planted in the autumn have just right start to blossom for easter. 
happy easter all
#easter2023 
#tulip #daffodil","['🐣', '🥚', '🐇']"
12032,morning dr khan! we saw a couple of rabbits yesterday! i  have a 🦔🦔 back in my garden! i saw it last night. i heard the dish fall off the top (bought from the charity shop after the advice from hedgehog cabin) i did a little happy dance at the sight! happy easter!🐇🐰😍🐣🍫❤️xx,morning dr khan! we saw a couple of rabbits yesterday! i  have a  back in my garden! i saw it last night. i heard the dish fall off the top (bought from the charity shop after the advice from hedgehog cabin) i did a little happy dance at the sight! happy easter!❤️xx,"['🐇', '🐰', '😍', '🐣']"
12033,*frohe ostern* 🐰🐇 🐰🐇 🐰🐇 🐰🐇,*frohe ostern*    ,"['🐰', '🐇', '🐰', '🐇', '🐰', '🐇', '🐰', '🐇']"
12034,happy easter jude ☀️🐑🐣🐇 lovely photos. x,happy easter jude ☀️ lovely photos. x,"['🐣', '🐇']"
12035,😅 get some sleep! what have you been up to? 🫢🤫😁 happy easter in any case! 🐣🪺🐇🍫🧁💖😘🤗, get some sleep! what have you been up to?  happy easter in any case! 🪺,"['😅', '🐣', '🐇']"
12036,"gm, happy easter 🐇 🥚","gm, happy easter  ","['🐇', '🥚']"
12037,i wish you sweet sandra and your family a peaceful  joyful #happyeaster 🕊🐇🐣,i wish you sweet sandra and your family a peaceful &amp; joyful #happyeaster ,"['🐇', '🐣']"
12038,frohe ostern claudi 🐰🫶,frohe ostern claudi 🫶,['🐰']
12039,"jake didn’t eat the bunny and i drew eyeliner rabbit footprints all over jake and all over my face. she’s 15 now but there’s still clay poop and nibbled paper, if only for my own amusement. happy easter tweeps. 🐇","jake didn’t eat the bunny and i drew eyeliner rabbit footprints all over jake and all over my face. she’s 15 now but there’s still clay poop and nibbled paper, if only for my own amusement. happy easter tweeps. ",['🐇']
12040,"gm fam 🙌

this would be a good spot to hide some easter eggs. 😆🐇

have a lovely sunday everyone. 💚","gm fam 

this would be a good spot to hide some easter eggs. 

have a lovely sunday everyone. ",['🐇']
12041,"my goodness, malcolm, for a moment i thought your head was stuck in the box  you’d have to wear it for your easter bonnet! what lucky boys you are to have a mum who hunts out easter eggs for animals. i hope you have a lovely day  🤞for roast chicken. ❤️🐇❤️🐣🥰","my goodness, malcolm, for a moment i thought your head was stuck in the box &amp; you’d have to wear it for your easter bonnet! what lucky boys you are to have a mum who hunts out easter eggs for animals. i hope you have a lovely day &amp; for roast chicken. ❤️❤️","['🐇', '🐣', '🥰']"
12042,happy easter holidays 🐇 🐣,happy easter holidays  ,"['🐇', '🐣']"
12043,happy early easter from us to you! our first easter with friends 🐇🤍,happy early easter from us to you! our first easter with friends ,"['🐇', '🤍']"
12044,happy easter to all of our members and their families from all at st george's hill lawn tennis club 🐣🐇,happy easter to all of our members and their families from all at st george's hill lawn tennis club ,"['🐣', '🐇']"
12045,frohe ostern🐇🐥,frohe ostern,['🐇']
12046,"while our players and coaches are preparing for another a lyga match tonight, team wishes everyone a nice and warm easter! 🥚🐇

today we are traveling to gargždai, where the seventh round game against banga awaits 🐯

the match will be live on tv6! 📺","while our players and coaches are preparing for another a lyga match tonight, team wishes everyone a nice and warm easter! 

today we are traveling to gargždai, where the seventh round game against banga awaits 

the match will be live on tv6! ","['🥚', '🐇']"
12047,"😂😂😂
happy gnome  bunny celebrations to you and yours! 🌸🐇🌸","
happy gnome &amp; bunny celebrations to you and yours! ","['😂', '😂', '😂', '🐇']"
12048,"happy easter everyone 🐇🐥🪺🐰

#happyeaster #eastersunday","happy easter everyone 🪺

#happyeaster #eastersunday","['🐇', '🐰']"
12049,happy easter 🐣🐰,happy easter ,"['🐣', '🐰']"
12050,"good morning 🌸🌞🌸
happy easter 🐇🐣🐰🐤","good morning 
happy easter ","['🐇', '🐣', '🐰']"
12051,happy easter mr e! say a little prayer! 🥚🐇🌸😘🌼🥂,happy easter mr e! say a little prayer! ,"['🥚', '🐇']"
12052,happy easter 🙏🏻🐇,happy easter ,"['🙏', '🐇']"
12053,"a decade or so ago, i had a friend that worked at a men's only venue. it was no penis, no entry, no exceptions  for safety  reasons. didn't stop an early days tranman throwing  a fit about it though 🤣","a decade or so ago, i had a friend that worked at a men's only venue. it was no penis, no entry, no exceptions  for safety  reasons. didn't stop an early days tranman throwing  a fit about it though ",['🤣']
12054,i guess he forgot jesus wore dresses. funny from a dude quoting scripture and including crucifix emojis in his name. 🙄,i guess he forgot jesus wore dresses. funny from a dude quoting scripture and including crucifix emojis in his name. ,[]
12055,"♥️ waiting room ♥️
@ 09.04 6 pm cet

praise the e g g! collab with  (´▽`ʃ♡ƪ)

🥚🥚🥚🥚

👇link in comments 👇","♥️ waiting room ♥️
@ 09.04 6 pm cet

praise the e g g! collab with  (´▽`ʃ♡ƪ)



link in comments ","['🥚', '🥚', '🥚', '🥚']"
12056,good morning all ☕and happy easter 😊 hope you all have a happy and relaxing sunday eating plenty of chocolate 🍫🍫🍫 enjoy your day! ☕🍫🐇🐣😘😘,good morning all ☕and happy easter  hope you all have a happy and relaxing sunday eating plenty of chocolate  enjoy your day! ☕,"['🐇', '🐣']"
12057,"the way yu-gi-oh! merch never misses

look at my boys 🥰🥰🥰","the way yu-gi-oh! merch never misses

look at my boys ","['🥰', '🥰', '🥰']"
12058,ty tat0r fren. happy easter 🌼🐣🌺🐇 🙏🏻,ty tat0r fren. happy easter  ,"['🐣', '🐇', '🙏']"
12059,"grand rising  mambo vipi?  😍

happy easter 🐇 #tribecapitalfm

my nephew and niece plus me are tuned in to 💃🏾

they are your next listening generation 👂

teaching them the soulstar way.

#capitalfanatics","grand rising  mambo vipi?  

happy easter  #tribecapitalfm

my nephew and niece plus me are tuned in to 

they are your next listening generation 

teaching them the soulstar way.

#capitalfanatics","['😍', '🐇']"
12060,happy easter all 🐰🐣🐇🍫,happy easter all ,"['🐰', '🐣', '🐇']"
12061,"most people think social media means they don’t have to worry about social graces, not me though lol.
yeah there’s actually some interesting plot twists in there too, so if you get the chance check it out it’s definitely worth it!
happy easter 🐣🐇","most people think social media means they don’t have to worry about social graces, not me though lol.
yeah there’s actually some interesting plot twists in there too, so if you get the chance check it out it’s definitely worth it!
happy easter ","['🐣', '🐇']"
12062,happy easter to you too!! 🐇,happy easter to you too!! ,['🐇']
12063,"happy easter! 
follow the 🐇 
 #easter #rabbit2023 $rabbit #easter2023 #happyeaster","happy easter! 
follow the  
 #easter #rabbit2023 $rabbit #easter2023 #happyeaster",['🐇']
12064,"morning claire, happy easter! 🐣🐇","morning claire, happy easter! ","['🐣', '🐇']"
12065,thanks.🐇,thanks.,['🐇']
12066,happy easter 🐇🐇🐇 wabbit s we're out in moon light playing hiding eggs,happy easter  wabbit s we're out in moon light playing hiding eggs,"['🐇', '🐇', '🐇']"
12067,"happy bunny day to you funny bunnies and fam!

🐰🐇🐰🐇🐰🐇🐰🐇🐰🐇🐰🐇🐰🐇🐰🐇🐰","happy bunny day to you funny bunnies and fam!

","['🐰', '🐇', '🐰', '🐇', '🐰', '🐇', '🐰', '🐇', '🐰', '🐇', '🐰', '🐇', '🐰', '🐇', '🐰', '🐇', '🐰']"
12068,"i don't think it's a little thing at all, your passion for fashion matters and choosing a fit for concert+hitouch with your beloved seven who's been a huge inspiration to you is a very important decision to make!🤍","i don't think it's a little thing at all, your passion for fashion matters and choosing a fit for concert+hitouch with your beloved seven who's been a huge inspiration to you is a very important decision to make!",['🤍']
12069,"happy easter to you and yours, emily! 🌸🐇🌸","happy easter to you and yours, emily! ",['🐇']
12070,"happy easter to all celebrating easter globally🐇🎉

to my friends and followers celebrating today, stay blessed and safe always🙏🙏🙏❤️","happy easter to all celebrating easter globally

to my friends and followers celebrating today, stay blessed and safe always❤️","['🐇', '🎉', '🙏', '🙏', '🙏']"
12071,"good morning chris, 

i love this picture! 🥰 

have a great day  happy easter 🐇xx","good morning chris, 

i love this picture!  

have a great day &amp; happy easter xx","['🥰', '🐇']"
12072,sim repeating myself bc i’m so tired gn bed here i come.  have a spicy breakfast and happy easter. 🐣🐇🐰,sim repeating myself bc i’m so tired gn bed here i come.  have a spicy breakfast and happy easter. ,"['🐣', '🐇', '🐰']"
12073,never did anything wrong ever 🐇,never did anything wrong ever ,['🐇']
12074,"good morning, happy easter.
have a lovely day. 🐣🌷🐇
#gardeningtwitter #easter2023 #springgarden","good morning, happy easter.
have a lovely day. 
#gardeningtwitter #easter2023 #springgarden","['🐣', '🐇']"
12075,go on a jog and finish up the chores and then start the grind 🤘,go on a jog and finish up the chores and then start the grind ,[]
