ID,Comments,raw text,emojis
10980,traditional family easter 🐣,traditional family easter ,['🐣']
10981,"happy easter from the queen city of the rockies 🏔️ 🌞 🐣 

#helenamt #montana #montanamoment #easter #easterssunday","happy easter from the queen city of the rockies ️   

#helenamt #montana #montanamoment #easter #easterssunday",['🐣']
10982,"hoppy easter from all of us at mr. lube! 

may your day be filled with joy, happiness, and of course, plenty of chocolate. 🐣 wishing you a wonderful holiday!","hoppy easter from all of us at mr. lube! 

may your day be filled with joy, happiness, and of course, plenty of chocolate.  wishing you a wonderful holiday!",['🐣']
10983,"happy easter everyone! may this day be filled with love, happiness, and lots of chocolate! 🐰🐣🍫","happy easter everyone! may this day be filled with love, happiness, and lots of chocolate! ","['🐰', '🐣']"
10984,"every time i add a new photocard to my collection, it's like finding a hidden easter egg 🤩🐣
-
get yours: 🔗 
-
#straykids #skzsale #straykidssale #photocardsale #kpopsale #straykidswts #straykidssell","every time i add a new photocard to my collection, it's like finding a hidden easter egg 
-
get yours:  
-
#straykids #skzsale #straykidssale #photocardsale #kpopsale #straykidswts #straykidssell",['🐣']
10985,"happy easter from your friends at rcn 🐣

we hope everyone has a wonderful day!

#happyeaster #holiday","happy easter from your friends at rcn 

we hope everyone has a wonderful day!

#happyeaster #holiday",['🐣']
10986,"🐣 hoppy easter! 🐰
.
.
.
#easter #happyeaster #easterbunny #easterbasket #drinkware #coffeemug #coffeemugs #vacuuminsulated #babychick"," hoppy easter! 
.
.
.
#easter #happyeaster #easterbunny #easterbasket #drinkware #coffeemug #coffeemugs #vacuuminsulated #babychick","['🐣', '🐰']"
10987,the duo that cracks everyone up! 🐣,the duo that cracks everyone up! ,['🐣']
10988,we here at the american translators association hope you have a wonderful and colorful easter! 💐🐇🐣,we here at the american translators association hope you have a wonderful and colorful easter! ,"['🐇', '🐣']"
10989,"happy easter, #writingcommunity! 🐰🐣

i had been wanting to redraw this piece for a while, and now that it's spring, i had an excuse to! i like seeing how much my art has improved!

#daylight #art #artistontwitter #writing #book #easter2023","happy easter, #writingcommunity! 

i had been wanting to redraw this piece for a while, and now that it's spring, i had an excuse to! i like seeing how much my art has improved!

#daylight #art #artistontwitter #writing #book #easter2023","['🐰', '🐣']"
10990,"🐣 just a reminder that our services will be closed over the easter bank holiday weekend.

we will be open again on tue 11 april from 9.30am.

to access our advice over the weekend, visit our website👉"," just a reminder that our services will be closed over the easter bank holiday weekend.

we will be open again on tue 11 april from 9.30am.

to access our advice over the weekend, visit our website","['🐣', '👉']"
10991,our team wishes you a “hoppy” easter holiday! 🐣,our team wishes you a “hoppy” easter holiday! ,['🐣']
10992,"happy easter from all of us at amp! 🐰🌷🐣 may your day be filled with joy, laughter, and lots of delicious treats. wishing you a wonderful holiday surrounded by loved ones. 

#happyeaster #advancedmarketingpro #eastergreetings","happy easter from all of us at amp!  may your day be filled with joy, laughter, and lots of delicious treats. wishing you a wonderful holiday surrounded by loved ones. 

#happyeaster #advancedmarketingpro #eastergreetings","['🐰', '🐣']"
10993,"happy easter from all of us at san francisco bay university!🐰🌷🐣 may your day be filled with happiness, positivity, and of course, lots of chocolate.

#easter2023","happy easter from all of us at san francisco bay university! may your day be filled with happiness, positivity, and of course, lots of chocolate.

#easter2023","['🐰', '🐣']"
10994,"happy easter!🐤🐣if you want to make a new start by becoming a freelance personal trainer or open a new gym, we can help you at our free build a business workshops at the end of this month!💼💪



#workshop #business #startup #ashton #tameside #fitness #gym","happy easter!if you want to make a new start by becoming a freelance personal trainer or open a new gym, we can help you at our free build a business workshops at the end of this month!



#workshop #business #startup #ashton #tameside #fitness #gym",['🐣']
10995,"happy easter everyone! may your day be filled with joy, laughter, and lots of chocolate eggs! 🐰🐣🌷🍫 #easter #happyeaster","happy easter everyone! may your day be filled with joy, laughter, and lots of chocolate eggs!  #easter #happyeaster","['🐰', '🐣']"
10996,"happy easter 🐰🐣 ready for a bunch of gotcha day smiles? 
big cheers to all these pets who are all so very happy to be in forever homes! 🥳🥳 ps: we are closed for adoptions today in observance of easter and will reopen for adoptions tuesday, april 11th at 10am.","happy easter  ready for a bunch of gotcha day smiles? 
big cheers to all these pets who are all so very happy to be in forever homes!  ps: we are closed for adoptions today in observance of easter and will reopen for adoptions tuesday, april 11th at 10am.","['🐰', '🐣', '🥳', '🥳']"
10997,happy easter from parrotly finance!🐣🐰🌷,happy easter from parrotly finance!,"['🐣', '🐰']"
10998,"🐰🐣 ""hoppy"" easter from assist2sell!  we hope you're enjoying this special day with your loved ones. easter is a time of renewal, hope, and joy. from our team to yours, we wish you a happy easter! #easter #assist2sell #a2s #sayyestoa2s #waysmarter #easter2023 #happyeaster 🌷🌸"," ""hoppy"" easter from assist2sell!  we hope you're enjoying this special day with your loved ones. easter is a time of renewal, hope, and joy. from our team to yours, we wish you a happy easter! #easter #assist2sell #a2s #sayyestoa2s #waysmarter #easter2023 #happyeaster ","['🐰', '🐣']"
10999,happy easter pizza guys 🐣,happy easter pizza guys ,['🐣']
11000,"the kids did their speech and looked so beautiful and handsome. the egg hunt had a total of 96 🥚 eggs. the food was delicious 🤤 everyone is full.
happy easter 🐣 🪺 ☦️.","the kids did their speech and looked so beautiful and handsome. the egg hunt had a total of 96  eggs. the food was delicious  everyone is full.
happy easter  🪺 ☦️.","['🥚', '🐣']"
11001,"happy easter everyone! may this day be filled with love, happiness, and lots of chocolate! 🐰🐣🍫 #easter #happyeaster #eastersunday","happy easter everyone! may this day be filled with love, happiness, and lots of chocolate!  #easter #happyeaster #eastersunday","['🐰', '🐣']"
11002,"ready to hop into easter festivities like… 🐰🥚🌸

enjoy your day with sweet treats, family gatherings, and egg hunts! happy easter from jenna comm to you! 🐣

#easter #eastersunday #holiday #jennacommunications","ready to hop into easter festivities like… 

enjoy your day with sweet treats, family gatherings, and egg hunts! happy easter from jenna comm to you! 

#easter #eastersunday #holiday #jennacommunications","['🐰', '🥚', '🐣']"
11003,"🐰🐣 ""hoppy"" easter from assist2sell!  we hope you're enjoying this special day with your loved ones. easter is a time of renewal, hope, and joy. from our team to yours, we wish you a happy easter! #easter #assist2sell #a2s #sayyestoa2s #waysmarter #easter2023 #happyeaster 🌷🌸"," ""hoppy"" easter from assist2sell!  we hope you're enjoying this special day with your loved ones. easter is a time of renewal, hope, and joy. from our team to yours, we wish you a happy easter! #easter #assist2sell #a2s #sayyestoa2s #waysmarter #easter2023 #happyeaster ","['🐰', '🐣']"
11004,"for those celebrating, have a joyful easter!🐣🌸🐰
#easter #happyeaster","for those celebrating, have a joyful easter!
#easter #happyeaster","['🐣', '🐰']"
11005,it’s easter 🐣 happy easter y’all,it’s easter  happy easter y’all,['🐣']
11006,have a lovely easter 🐣 break x,have a lovely easter  break x,['🐣']
11007,"happy easter cougar nation! he is risen, he is risen indeed! 🐣✝️","happy easter cougar nation! he is risen, he is risen indeed! ✝️",['🐣']
11008,thank you enjoy your evening take care and stay safe 🥰🥰💖🌺🌺🐣🐣🐰,thank you enjoy your evening take care and stay safe ,"['🥰', '🥰', '🐣', '🐣', '🐰']"
11009,"happy easter from bacf! 🐰🐣 wishing you a day filled with joy, laughter, and time with loved ones. take a break from work and enjoy the festivities! 🌷 #bacfinc #easter #hrtech #digitaltransformation

you have unsaved edits on this field.","happy easter from bacf!  wishing you a day filled with joy, laughter, and time with loved ones. take a break from work and enjoy the festivities!  #bacfinc #easter #hrtech #digitaltransformation

you have unsaved edits on this field.","['🐰', '🐣']"
11010,good morning 😊! happy easter 🐣 💛 have an amazing and blessed day!,good morning ! happy easter   have an amazing and blessed day!,['🐣']
11011,this easter is brought to you by ws graham ‘looking for the creatures with their eggs between the words’ 🐣❤️,this easter is brought to you by ws graham ‘looking for the creatures with their eggs between the words’ ❤️,['🐣']
11012,happy easter from the natasha watley foundation 🐣🐇🤎,happy easter from the natasha watley foundation ,"['🐣', '🐇']"
11013,happy easter!i wishing you a day of hope and happiness.🐇🐣,happy easter!i wishing you a day of hope and happiness.,"['🐇', '🐣']"
11014,hi my lovely i hope you’ve had a good day and enjoyed your lunch out 😋💖🐣😘🤗xxx,hi my lovely i hope you’ve had a good day and enjoyed your lunch out xxx,"['😋', '🐣']"
11015,"☀️ no matter what you believe or celebrate, i hope you all have an amazing day! happy easter. 🐣","☀️ no matter what you believe or celebrate, i hope you all have an amazing day! happy easter. ",['🐣']
11016,happy easter 🐣 everybody,happy easter  everybody,['🐣']
11017,"sunday easter service was lovely 🥰.
thank you 🙏🏿.
happy easter 🐰🐣🐇","sunday easter service was lovely .
thank you .
happy easter ","['🥰', '🙏', '🐰', '🐣', '🐇']"
11018,"who doesn’t love a good easter egg hunt ?! 👀 

happy easter to all those celebrating today, be sure to keep your eyes peeled on everything goin’ on with the   mtc today 🐣","who doesn’t love a good easter egg hunt ?!  

happy easter to all those celebrating today, be sure to keep your eyes peeled on everything goin’ on with the  &amp; mtc today ","['👀', '🐣']"
11019,"3 mlb easter eggs 🐣🥚🪺⚾️

byl eli has 3 mlb picks for easter sunday 

follow the mlb player props to the bank and then follow  🔥✅

#gamblingtwitter #mlb #easter2023 #byl","3 mlb easter eggs 🪺⚾️

byl eli has 3 mlb picks for easter sunday 

follow the mlb player props to the bank and then follow  ✅

#gamblingtwitter #mlb #easter2023 #byl","['🐣', '🥚', '🔥']"
11020,happy whatever you’re celebrating! 🐣,happy whatever you’re celebrating! ,['🐣']
11021,"happy easter to you and yours. 🐰💕🐣

thanks so much for this delicious cookie  #crystalscookiecreations","happy easter to you and yours. 

thanks so much for this delicious cookie  #crystalscookiecreations","['🐰', '🐣']"
11022,"to my followers, who i also regard as friends, happy easter 🐇🐣","to my followers, who i also regard as friends, happy easter ","['🐇', '🐣']"
11023,happy easter vivian 🐣🐣 (one of my favorite looks of all time 🥀),happy easter vivian  (one of my favorite looks of all time ),"['🐣', '🐣']"
11024,happy easter to all of you  your families! love watching you every morning! 🐰🐣💙,happy easter to all of you &amp; your families! love watching you every morning! ,"['🐰', '🐣']"
11025,happy easter 🖤🐣,happy easter ,['🐣']
11026,gm happy easter! 🐣,gm&amp; happy easter! ,['🐣']
11027,happy easter 🐣 christ has risen,happy easter  christ has risen,['🐣']
11028,happy easter 🐣🥚,happy easter ,"['🐣', '🥚']"
11029,"haseul forgot to log out and go to her burner omg it’s okay, queenie 🫶🏽","haseul forgot to log out and go to her burner omg it’s okay, queenie 🫶",[]
11030,"🐣 - 🌱 
[090423] 8:59 pm kst
[090423] 1:59 pm cest

the present this time

is really

out of all the things i’ve given

i think you’re going to remember it for a long time

😊💙"," -  
[090423] 8:59 pm kst
[090423] 1:59 pm cest

the present this time

is really

out of all the things i’ve given

i think you’re going to remember it for a long time

",['🐣']
11031,happy easter to all of those of you who are celebrating! 🐰 🐣,happy easter to all of those of you who are celebrating!  ,"['🐰', '🐣']"
11032,awe so cute hope you're having a great easter!! :3 🐣💛,awe so cute hope you're having a great easter!! :3 ,['🐣']
11033,happy easter 🐣🐰,happy easter ,"['🐣', '🐰']"
11034,wait this kaisoo moment is everything 🥺🫶🏻,wait this kaisoo moment is everything 🫶,[]
11035,happy easter 🐣 ☺️xx,happy easter  ☺️xx,['🐣']
11036,happy easter!  🐇🐣 🐇,happy easter!   ,"['🐇', '🐣', '🐇']"
11037,"happy easter 🐣 
eastern cottontail taking break from a busy weekend #toronto #nature #wildlife","happy easter  
eastern cottontail taking break from a busy weekend #toronto #nature #wildlife",['🐣']
11038,🥹 used to it 🫤, used to it ,['\U0001f979']
11039,"🐣 - 🌱 
[090423] 8:52 pm kst
[090423] 1:52 pm cest

the timing 

i’ll let you know again~

ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"," -  
[090423] 8:52 pm kst
[090423] 1:52 pm cest

the timing 

i’ll let you know again~

ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",['🐣']
11040,"happy easter sunday 🐣 to those that celebrate it, and to those that don't, happy sunday funday 😊","happy easter sunday  to those that celebrate it, and to those that don't, happy sunday funday ",['🐣']
11041,happy easter 🐰🐣,happy easter ,"['🐰', '🐣']"
11042,🐣🐰， but mulberries?☺️,， but mulberries?☺️,"['🐣', '🐰']"
11043,happy easter 🐣 to you too!!!,happy easter  to you too!!!,['🐣']
11044,"happy easter to those who celebrate  happiness day to those who do not! 🐰🐣🩵✝️

for god oh so loved the world that he gave his only begotten son,
for whosoever beliefth in him,
shall not perish,
but shall have everlasting life
john 3:16","happy easter to those who celebrate &amp; happiness day to those who do not! 🩵✝️

for god oh so loved the world that he gave his only begotten son,
for whosoever beliefth in him,
shall not perish,
but shall have everlasting life
john 3:16","['🐰', '🐣']"
11045,today  yesterday at work has been meh but managed to get to the beach tonight after work for walk  ice cream  ready to go again tomm i hope everyone had  having a lovely easter 🐣,today &amp; yesterday at work has been meh but managed to get to the beach tonight after work for walk &amp; ice cream &amp; ready to go again tomm i hope everyone had &amp; having a lovely easter ,['🐣']
11046,happy easter 🐣,happy easter ,['🐣']
11047,happy easter 🐣🐰 mitch 💗,happy easter  mitch ,"['🐣', '🐰']"
11048,happy easter bohica 🐣,happy easter bohica ,['🐣']
11049,"that was fast… thank you guys for 600 followers‼️

here’s our model’s mlb main for free⚾️🔬

happy easter everyone and gl! 🐣🍀💰like if tailing⤵️⤵️

#gamblingtwitter #dfs #mlb #fanduel","that was fast… thank you guys for 600 followers‼️

here’s our model’s mlb main for free⚾️

happy easter everyone and gl! like if tailing⤵️⤵️

#gamblingtwitter #dfs #mlb #fanduel",['🐣']
11050,happy easter 🐰 my sweet puffin bunny boo 🐣🙏🏻 may you and your family have a relaxing day ❤️ of enjoyment of togetherness. plus i'm blessed to have you in my life mark you 💐 are the sunshine in my days. i will never take you for granted. happy easter once again always jenni.,happy easter  my sweet puffin bunny boo  may you and your family have a relaxing day ❤️ of enjoyment of togetherness. plus i'm blessed to have you in my life mark you  are the sunshine in my days. i will never take you for granted. happy easter once again always jenni.,"['🐰', '🐣', '🙏']"
11051,"wow looking amazing, happy easter 🐣","wow looking amazing, happy easter ",['🐣']
11052,happy easter!🐣💐💗,happy easter!,['🐣']
11053,"happy easter everyone! 🐣🐣
all kuma items are now for 30% off till next wednesday! (≧◡≦)
#kaomoji #kuma #easter #eastersale #anime #manga","happy easter everyone! 
all kuma items are now for 30% off till next wednesday! (≧◡≦)
#kaomoji #kuma #easter #eastersale #anime #manga","['🐣', '🐣']"
11054,happy easter to you as well 💖🐣,happy easter to you as well ,['🐣']
11055,this altered my brain chemistry 🥹,this altered my brain chemistry ,['\U0001f979']
11056,happy easter sunday 🐣 🐤 🐰 to you. sleep 😴 well and have a magic monday.,happy easter sunday    to you. sleep  well and have a magic monday.,"['🐣', '🐰']"
11057,happy easter 🐣,happy easter ,['🐣']
11058,"happy easter to all my beloved family and friends! 🐰🐣 wishing you a day filled with joy, love, and precious moments. may your hearts be filled with the warmth of spring and may this season bring you new beginnings and renewed hope. #happyeaster #familyandfriends #blessings","happy easter to all my beloved family and friends!  wishing you a day filled with joy, love, and precious moments. may your hearts be filled with the warmth of spring and may this season bring you new beginnings and renewed hope. #happyeaster #familyandfriends #blessings","['🐰', '🐣']"
11059,"happy easter sunday to all! may this day bring you an abundance of joy, love, and blessings 🐰🐣🌷🙏 

#eastersunday #blessings #happyeaster #easter #eastersunday #easter2023","happy easter sunday to all! may this day bring you an abundance of joy, love, and blessings  

#eastersunday #blessings #happyeaster #easter #eastersunday #easter2023","['🐰', '🐣', '🙏']"
11060,ooft! dats smashing dat iz pals. i needs to come for a vizit! happy easter to yoos all♥️😸🐣,ooft! dats smashing dat iz pals. i needs to come for a vizit! happy easter to yoos all♥️,['🐣']
11061,thank you 😊🐣,thank you ,['🐣']
11062,happy easter 🐣💛,happy easter ,['🐣']
11063,"you think i had expect/entrust  you to be bright enough to understand english words without aids? nah girl.

happy easter 🐣","you think i had expect/entrust  you to be bright enough to understand english words without aids? nah girl.

happy easter ",['🐣']
11064,for my rafans! happy easter! xoxo!😘❤️💐🐰🐣🌸🪻,for my rafans! happy easter! xoxo!❤️🪻,"['🐰', '🐣']"
11065,"we’re multiplying. i’m here for it 😎, happy easter 🐣 guaaa","we’re multiplying. i’m here for it , happy easter  guaaa","['😎', '🐣']"
11066,happy easter to you! 🐣,happy easter to you! ,['🐣']
11067,happy easter sunday 🐣 💓,happy easter sunday  ,['🐣']
11068,ariellas first passover and easter 🐣,ariellas first passover and easter ,['🐣']
11069,"🐰🏡 hop into a new home this easter!🌷🐣 
if you're looking for a fresh start this spring, i can help you find the perfect home for you and your family. don't wait, contact me today and let's get hopping! 🐇 #easter #arizonarealestate
 #jennermccannrealt…"," hop into a new home this easter! 
if you're looking for a fresh start this spring, i can help you find the perfect home for you and your family. don't wait, contact me today and let's get hopping!  #easter #arizonarealestate
 #jennermccannrealt…","['🐰', '🐣', '🐇']"
11070,happy easter 🐣 the ones who celebrate it ❤️,happy easter  the ones who celebrate it ❤️,['🐣']
11071,"thank you blu, those are beautiful words ❤️❤️ wishing you all a very happy and blessed easter 🐰🐣🐇🐥❤️","thank you blu, those are beautiful words ❤️❤️ wishing you all a very happy and blessed easter ❤️","['🐰', '🐣', '🐇']"
11072,happy easter 🐣 🐇🐰🥚 y'all .,happy easter   y'all .,"['🐣', '🐇', '🐰', '🥚']"
11073,🐣 the high commissioner and staff at   wish everyone a blessed and happy easter! 🐣, the high commissioner and staff at   wish everyone a blessed and happy easter! ,"['🐣', '🐣']"
11074,i follow you but i don't like to be followed. cheers🐣,i follow you but i don't like to be followed. cheers,['🐣']
11075,happy easter folks!!!! god bless and have yourselves a blessed day. 💒🧺🐣🐤🐥🐇🍫🐰,happy easter folks!!!! god bless and have yourselves a blessed day. 🧺,"['🐣', '🐇', '🐰']"
11076,happy easter 🐣🐰 💐,happy easter  ,"['🐣', '🐰']"
11077,glorious easter sunday! 🐣,glorious easter sunday! ,['🐣']
11078,"happy easter, leesa! hope you have a wonderful day 🙃🐣🐰🙌🏼","happy easter, leesa! hope you have a wonderful day ","['🐣', '🐰']"
11079,"we wish everyone a very happy easter! 🐰🐣 enjoy the day with your family and friends, and don't forget to indulge in some delicious treats.","we wish everyone a very happy easter!  enjoy the day with your family and friends, and don't forget to indulge in some delicious treats.","['🐰', '🐣']"
11080,happy easter sunday wilson 🐥🐣🐥🐰😘😘,happy easter sunday wilson ,"['🐣', '🐰']"
11081,happy easter 🙏🐣,happy easter ,"['🙏', '🐣']"
11082,happy easter 🐣,happy easter ,['🐣']
11083,"today on i’m on big brother duty.😂 making easter baskets are always fun,hopefully i don’t eat too much of the candy while in the process 👀🤷‍♂️😂 happy easter to all my coaches, prospects  recruiting coordinators out there🐣!","today on i’m on big brother duty. making easter baskets are always fun,hopefully i don’t eat too much of the candy while in the process ‍♂️ happy easter to all my coaches, prospects &amp; recruiting coordinators out there!","['😂', '👀', '😂', '🐣']"
11084,happy easter🐣,happy easter,['🐣']
11085,"pink  yellow today !! happy easter to those who celebrate today 🐣🩷 if you don’t, have a wonderful sunday!!","pink &amp; yellow today !! happy easter to those who celebrate today 🩷 if you don’t, have a wonderful sunday!!",['🐣']
11086,good evening.wadih...happy easter 🌿🐤🐣 ......margaret,good evening.wadih...happy easter  ......margaret,['🐣']
11087,"happy easter sunday to all! may this day bring you an abundance of joy, love, and blessings 🐰🐣🌷🙏 

#eastersunday #blessings #happyeaster #easter #eastersunday #easter2023","happy easter sunday to all! may this day bring you an abundance of joy, love, and blessings  

#eastersunday #blessings #happyeaster #easter #eastersunday #easter2023","['🐰', '🐣', '🙏']"
11088,happy chocolate bunny day 🐰🍫 🐣💐,happy chocolate bunny day  ,"['🐰', '🐣']"
11089,"girlll i have seen your edits so many times on instagram loop par, kinda my regular habit whenever i open instagram and param's comment ohmgggoodness, your edits have made me emotional so many times🤧🤧 i loveee all of them be it ur first one or latest333","girlll i have seen your edits so many times on instagram loop par, kinda my regular habit whenever i open instagram and param's comment ohmgggoodness, your edits have made me emotional so many times i loveee all of them be it ur first one or latest&lt;333",[]
11090,"what a lovely easter sunday it's been.
had the loveliest afternoon lunch with some close family and friends ❤️

what have you gotten up to this
easter/passover weekend? 🐣🍫","what a lovely easter sunday it's been.
had the loveliest afternoon lunch with some close family and friends ❤️

what have you gotten up to this
easter/passover weekend? ",['🐣']
11091,happy easter!!🐣🐇🐰,happy easter!!,"['🐣', '🐇', '🐰']"
11092,"happy easter to all who celebrate! 🐣🐇💕 from teafc adult day program, navah and matt asner, and staff! 💙🧡","happy easter to all who celebrate!  from teafc adult day program, navah and matt asner, and staff! ","['🐣', '🐇']"
11093,happy easter to you all!!🐣🐇,happy easter to you all!!,"['🐣', '🐇']"
11094,happy easter 🐣,happy easter ,['🐣']
11095,thanks so much dear ❤❤ happy easter too 🐣,thanks so much dear ❤❤ happy easter too ,['🐣']
11096,my new puppy billie jean king and i send loving easter wishes to you and ilana too! 🐰🐣🐇🐾❤️,my new puppy billie jean king and i send loving easter wishes to you and ilana too! ❤️,"['🐰', '🐣', '🐇']"
11097,happy easter 🫶🏻 💙🐣🩷🐇,happy easter 🫶 🩷,"['🐣', '🐇']"
11098,we are building lego flowers today 🐰🐣💐,we are building lego flowers today ,"['🐰', '🐣']"
11099,good evening gem 💖🐣thanks my lovely i hope you’ve had a good easter sunday?🤗🥰😘xxx,good evening gem thanks my lovely i hope you’ve had a good easter sunday?xxx,"['🐣', '🥰']"
11100,. . happy easter 🐣,. . happy easter ,['🐣']
11101,tmr wishes you and your family a happy easter! 🐣🐰 ✝️,tmr wishes you and your family a happy easter!  ✝️,"['🐣', '🐰']"
11102,happy easter 🐣,happy easter ,['🐣']
11103,🐣🐇 happy easter wolf pack nation!, happy easter wolf pack nation!,"['🐣', '🐇']"
11104,"convincing anika to join the judgment day maybe your biggest mistake

happy easter everyone 🐣","convincing anika to join the judgment day maybe your biggest mistake

happy easter everyone ",['🐣']
11105,happy easter from aimhitn! 🐰🐣,happy easter from aimhitn! ,"['🐰', '🐣']"
11106,"gl 🍀
happy easter to everyone 🐣","gl 
happy easter to everyone ",['🐣']
11107,peace and love ❤️  happy easter 🐣,peace and love ❤️  happy easter ,['🐣']
11108,"happy easter, everyone! we hope you're enjoying this special day with your loved ones. just wanted to check in and see how you're doing. feel free to share your easter stories and pictures with us! 🐰🌷🐣🎁 #eastersunday #familytime #spreadlove","happy easter, everyone! we hope you're enjoying this special day with your loved ones. just wanted to check in and see how you're doing. feel free to share your easter stories and pictures with us!  #eastersunday #familytime #spreadlove","['🐰', '🐣']"
11109,and that latter part is all that matters ☺️ happy easter 🐣🐰,and that latter part is all that matters ☺️ happy easter ,"['🐣', '🐰']"
11110,happy easter #bullsnation 🐣,happy easter #bullsnation ,['🐣']
11111,"easter is a reminder of hope, renewal, and new beginnings. may this easter bring you all the happiness and blessings you deserve! 🐣🌷🥚 #happyeaster","easter is a reminder of hope, renewal, and new beginnings. may this easter bring you all the happiness and blessings you deserve!  #happyeaster","['🐣', '🥚']"
11112,have a lovely easter 🐰🐇🐣💚,have a lovely easter ,"['🐰', '🐇', '🐣']"
11113,"gm my beautiful friend! happy easter 🐣 may it be a day full of love, sweetness and lots happy moments! ❤️❤️❤️","gm my beautiful friend! happy easter  may it be a day full of love, sweetness and lots happy moments! ❤️❤️❤️",['🐣']
11114,"a lovely, relaxed easter sunday with my little family 🐣 now to start on my new book, that has been highly recommended! 📖","a lovely, relaxed easter sunday with my little family  now to start on my new book, that has been highly recommended! ",['🐣']
11115,"just wanna wish everyone a happy easter from me and my big sis, circa eagle pass, tx 1988 🐣🌸🐰

lord knows 
the penitence i have in my heart is genuine
and to his only son, jesus, i give my endless thanks 🙏 

amen ❤️","just wanna wish everyone a happy easter from me and my big sis, circa eagle pass, tx 1988 

lord knows 
the penitence i have in my heart is genuine
and to his only son, jesus, i give my endless thanks  

amen ❤️","['🐣', '🐰', '🙏']"
11116,happy easter! the great thing about getting older is that you can hide easter eggs and then look for them yourself. 🧺🐣🐰,happy easter! the great thing about getting older is that you can hide easter eggs and then look for them yourself. 🧺,"['🐣', '🐰']"
11117,"ooh, lucky pups! happy easter frens!🥰❤️🐾💖🐣","ooh, lucky pups! happy easter frens!❤️","['🥰', '🐣']"
11118,happy easter 💐🐣,happy easter ,['🐣']
11119,"happy easter, ! 🐣 🍸","happy easter, !  ",['🐣']
11120,happy easter to all my swiftie friends who celebrate 🐇🪻🐣,happy easter to all my swiftie friends who celebrate 🪻,"['🐇', '🐣']"
11121,happy easter everyone 🐣,happy easter everyone ,['🐣']
11122,the easter look ^3^ 🐣🍬🐇,the easter look ^3^ ,"['🐣', '🐇']"
11123,"class of 2023  #juco #transfers  only ! 
offensive linemen 
defensive linemen 
linebackers 
tights who can block / move the chains 
my email open for rest of day  happy easter 🐣 
email 📧 - dedwards.edu
#iainthard2findlikedeionsaid #loadthebus #comebegreatwitme","class of 2023  #juco #transfers  only ! 
offensive linemen 
defensive linemen 
linebackers 
tights who can block / move the chains 
my email open for rest of day  happy easter  
email  - dedwards.edu
#iainthard2findlikedeionsaid #loadthebus #comebegreatwitme",['🐣']
11124,it’s finished…🐣🙏🏽 #happyeaster,it’s finished… #happyeaster,"['🐣', '🙏']"
11125,gm topher! happy easter 🐰🐣,gm topher! happy easter ,"['🐰', '🐣']"
11126,good morning and a very happy easter 🐣 to you ashley 😊,good morning and a very happy easter  to you ashley ,['🐣']
11127,"this is a thing between my sons as well. 
eldest produced the “special” spoon out of this pocket at pudding in a full on display of oneupmanship for this brother 🐣","this is a thing between my sons as well. 
eldest produced the “special” spoon out of this pocket at pudding in a full on display of oneupmanship for this brother ",['🐣']
11128,"good morning 😃 
happy easter 🐰🐣","good morning  
happy easter ","['🐰', '🐣']"
11129,happy easter 🐣🐇🐰  blessings yo you and yours 🐣,happy easter   blessings yo you and yours ,"['🐣', '🐇', '🐰', '🐣']"
11130,he is risen.✝️ happy easter!🐣,he is risen.✝️ happy easter!,['🐣']
11131,"its a beautiful day, but i really wish i hadnt made family plans today, rough day 😞 🐰 gonna make the best of it 🐣 #easter2023 #snapchat #bunny #eastersunday","its a beautiful day, but i really wish i hadnt made family plans today, rough day   gonna make the best of it  #easter2023 #snapchat #bunny #eastersunday","['🐰', '🐣']"
11132,this picture is sooo adorable!! the one ear is bigger than her entire body!! awww 🥰 🌸🐶🌸🥰happy easter isabella 🐣🐰,this picture is sooo adorable!! the one ear is bigger than her entire body!! awww  happy easter isabella ,"['🥰', '🥰', '🐣', '🐰']"
11133,"swampy is likely a natural habitat! 

happy easter! 🐣","swampy is likely a natural habitat! 

happy easter! ",['🐣']
11134,happy easter leesa! hope your day is filled with every good thing 🐣🐰☀️🤗✨💝,happy easter leesa! hope your day is filled with every good thing ☀️✨,"['🐣', '🐰']"
11135,happy easter everyone 🐣💐🐰,happy easter everyone ,"['🐣', '🐰']"
11136,"thank you🙂
always billy,always🥳
happy easter to you and your family❤️🐣🙏🪺🤗","thank you
always billy,always
happy easter to you and your family❤️🪺","['🥳', '🐣', '🙏']"
11137,happy easter 🐣,happy easter ,['🐣']
11138,happy #easter 🐣hope you and your family are having a wonderful #holiday weekend.,happy #easter hope you and your family are having a wonderful #holiday weekend.,['🐣']
11139,"the perfect view on the day we remember who we all came from!
he has risen. matthew 28:5-6
happy easter everyone! 🐣✝️🐇","the perfect view on the day we remember who we all came from!
he has risen. matthew 28:5-6
happy easter everyone! ✝️","['🐣', '🐇']"
11140,happy easter everyone!! i hope you all have a blessed day. 🌷💐🐣,happy easter everyone!! i hope you all have a blessed day. ,['🐣']
11141,happy easter 🐣 to you both!!,happy easter  to you both!!,['🐣']
11142,"aw, love you my friend! 🫶😊💜🐇🐣
cheers and happy easter to you + yours!! 🍸","aw, love you my friend! 🫶
cheers and happy easter to you + yours!! ","['🐇', '🐣']"
