ID,Comments,raw text,emojis
8776,very sexy as 🍑 😋,very sexy as  ,['😋']
8777,"this is absolutely on my list of things to learn in the near future.😋🙏  absolutely beautiful!  x 
#capoeira #martialarts #dance #happiness","this is absolutely on my list of things to learn in the near future.  absolutely beautiful!  x 
#capoeira #martialarts #dance #happiness","['😋', '🙏']"
8778,"classic eggs benedict, we couldn't imagine a better saturday ourselves 😋

#landandlakechi #chicagoloop #backintheloop #brunchtime #chicagofood #brunchgoals #eggsbenedict #mimosabrunch","classic eggs benedict, we couldn't imagine a better saturday ourselves 

#landandlakechi #chicagoloop #backintheloop #brunchtime #chicagofood #brunchgoals #eggsbenedict #mimosabrunch",['😋']
8779,the moral of my last tweet is to bring me with you to concerts and something stupid will happen 😋🫶🏻 lol,the moral of my last tweet is to bring me with you to concerts and something stupid will happen 🫶 lol,['😋']
8780,"🐰🐣 
what’s your favourite easter egg??😋

got to say i’m a big mini egg fan! 👏

#clubhubmember #clubhubuk #clubhubapp #kidsactivities #kidsactivity"," 
what’s your favourite easter egg??

got to say i’m a big mini egg fan! 

#clubhubmember #clubhubuk #clubhubapp #kidsactivities #kidsactivity","['🐰', '🐣', '😋']"
8781,sancho assist and tony goal today everyone is eating so so good 😋😋,sancho assist and tony goal today everyone is eating so so good ,"['😋', '😋']"
8782,"new l-carnitine ls3 flavors 😋
🫐 blue raspberry
🍇 grape

🎥 
💬 starting my morning off every day with  l-carnitine ls3 a quick tasty sip and i’m on my way 🔥🔥

todays choice 🫐 blue raspberry

for discounts use code: dejan
🔗","new l-carnitine ls3 flavors 
 blue raspberry
 grape

 
 starting my morning off every day with  l-carnitine ls3 a quick tasty sip and i’m on my way 

todays choice  blue raspberry

for discounts use code: dejan
","['😋', '🔥', '🔥']"
8783,that looks delicious! i will take one😋😋,that looks delicious! i will take one,"['😋', '😋']"
8784,10kでsold out😋,10kでsold out,['😋']
8785,that's right😋😋❣,that's right❣,"['😋', '😋']"
8786,the law himself 😋,the law himself ,['😋']
8787,bet we're bacon you hungry. 😋,bet we're bacon you hungry. ,['😋']
8788,"from restaurants to garden centres, there are plenty of easter offers 😋","from restaurants to garden centres, there are plenty of easter offers ",['😋']
8789,"tri tip sirloin sandwich.🐮🔥 

it's a saturday favorite special!  😋

#daliessmokehouse #tritip #sandwich #foodie #saturday #dailyspecial #stlouis #barbecue #smokehouse #eatlocal","tri tip sirloin sandwich. 

it's a saturday favorite special!  

#daliessmokehouse #tritip #sandwich #foodie #saturday #dailyspecial #stlouis #barbecue #smokehouse #eatlocal","['🔥', '😋']"
8790,told you 😋,told you ,['😋']
8791,£50 should do for a nice easter dinner tomorrow 😋,£50 should do for a nice easter dinner tomorrow ,['😋']
8792,"yeh tou asal wali celeb hai 😎🔥
mandatory ameer international bestie 🤓
itni asaani se jaan nahin bakhshni👀😌
thankful to have one of the best person to talk to who makes twitter a lot more bearable 🤷🫶

one last thing 😋","yeh tou asal wali celeb hai 
mandatory ameer international bestie 
itni asaani se jaan nahin bakhshni
thankful to have one of the best person to talk to who makes twitter a lot more bearable 🫶

one last thing ","['😎', '🔥', '👀', '😋']"
8793,"poached eggs and hollandaise stacked high on english muffin 😋 pair eggs benedict with 1.5hrs of bottomless mimosas for only $22 🥂🍊🍳

📸  

#grantparkbistro #eggsbenedict #mimosas #bottomlessbrunch #bottomlessmimosas #chicagobrunch","poached eggs and hollandaise stacked high on english muffin  pair eggs benedict with 1.5hrs of bottomless mimosas for only $22 

  

#grantparkbistro #eggsbenedict #mimosas #bottomlessbrunch #bottomlessmimosas #chicagobrunch","['😋', '🍳']"
8794,need some last-minute easter goodies? check out  in hatboro! i was lucky enough to get a behind-the-scenes tour a few years ago and try my hand at making their delicious almond bark. 😋,need some last-minute easter goodies? check out  in hatboro! i was lucky enough to get a behind-the-scenes tour a few years ago and try my hand at making their delicious almond bark. ,['😋']
8795,only if you squirt! 😊😋😘💦💦,only if you squirt! ,['😋']
8796,boehly forcing him out 😋,boehly forcing him out ,['😋']
8797,chaaiiii i want both the gift and the other gift😋😋😋👉👌,chaaiiii i want both the gift and the other gift,"['😋', '😋', '😋', '👉']"
8798,"😌😋💯💘💌 
upon eight less morning answer develop stage. 
 #语音 #双女 #色情"," 
upon eight less morning answer develop stage. 
 #语音 #双女 #色情",['😋']
8799,"it's school holidays and easter tomorrow! we'd say that's the perfect excuse to stop by applegreen for a delicious splitz ice cream! 🍦😋

#icecream #summer #splitz","it's school holidays and easter tomorrow! we'd say that's the perfect excuse to stop by applegreen for a delicious splitz ice cream! 

#icecream #summer #splitz",['😋']
8800,it feel so good being in the gym 🥹,it feel so good being in the gym ,['\U0001f979']
8801,"qingtuan, a glutinous rice dumpling dyed green with wormwood juice and customarily prepared with fillings like red bean paste or salted egg yolk, is a traditional snack eaten on qingming festival. 😋
can you tell from the picture which dish it is?
#atoasttospring #moutai #china","qingtuan, a glutinous rice dumpling dyed green with wormwood juice and customarily prepared with fillings like red bean paste or salted egg yolk, is a traditional snack eaten on qingming festival. 
can you tell from the picture which dish it is?
#atoasttospring #moutai #china",['😋']
8802,"chefs! 🤩

what’s cooking this weekend? 🍽️😋

that’s right, it’s the ✨ chef’s deal ✨, hot and steaming, waiting for grabs in your cooking fever game! 🔥

grab it while it's hot 👉

#cookingfever #cookingfevergame #sale #specialoffer","chefs! 

what’s cooking this weekend? ️

that’s right, it’s the ✨ chef’s deal ✨, hot and steaming, waiting for grabs in your cooking fever game! 

grab it while it's hot 

#cookingfever #cookingfevergame #sale #specialoffer","['😋', '🔥', '👉']"
8803,"leftovers make quick, easy meals for another day and are super tasty too 😋

if you need a little inspiration on using up leftovers just visit love food hate waste for some great recipe ideas 🍽","leftovers make quick, easy meals for another day and are super tasty too 

if you need a little inspiration on using up leftovers just visit love food hate waste for some great recipe ideas ",['😋']
8804,and i love face fucking! you in la i'm in la....let's get it! 😊😋😘💦💦,and i love face fucking! you in la i'm in la....let's get it! ,['😋']
8805,🥰my friend  ! how are you?) artstylemimi #628 loves delicacies. tonight mimi has caviar sandwiches and a bottle of dry white wine for dinner! won't you come over to mimi's for a glass of wine?,my friend  ! how are you?) artstylemimi #628 loves delicacies. tonight mimi has caviar sandwiches and a bottle of dry white wine for dinner! won't you come over to mimi's for a glass of wine?,['🥰']
8806,the replies for sure run and open weverse live to watch jk 😋,the replies for sure run and open weverse live to watch jk ,['😋']
8807,"one bite new😋

/he really knows how to enjoy food, a bite sized portions are true to their name when he eats 555555 cutie!
 #nunew
#น้องนิวเวลาหม่ำ","one bite new

/he really knows how to enjoy food, a bite sized portions are true to their name when he eats 555555 cutie!
 #nunew
#น้องนิวเวลาหม่ำ",['😋']
8808,how much is your account 😋,how much is your account ,['😋']
8809,i’m not going to write angst what are you talking about 😇😋💚,i’m not going to write angst what are you talking about ,"['😇', '😋']"
8810,i’m not gnna shutup about ninjala for however long i continue to play and honestly it’s been a long time coming 😋,i’m not gnna shutup about ninjala for however long i continue to play and honestly it’s been a long time coming ,['😋']
8811,"i'll never stop bragging about how enjoyable and satisfying it is to stan him: with him being the ace of aces, no matter what dish he decides to bring to the table next, we know it will be both delicious and nutritious☺️😋","i'll never stop bragging about how enjoyable and satisfying it is to stan him: with him being the ace of aces, no matter what dish he decides to bring to the table next, we know it will be both delicious and nutritious☺️",['😋']
8812,mummy is drooling over da peeps cupcakes. 😏😋,mummy is drooling over da peeps cupcakes. ,['😋']
8813,"up loosening my hair , ion like tight shit😒😭..","up loosening my hair , ion like tight shit..",['😭']
8814,"hi stiofan, your shot reminded me of this one. went for an early morning walk while camping in pismo and found this guy looking for breakfast.  😋","hi stiofan, your shot reminded me of this one. went for an early morning walk while camping in pismo and found this guy looking for breakfast.  ",['😋']
8815,what's wrong with biting top off and shoving a mini egg in 🤔😋,what's wrong with biting top off and shoving a mini egg in ,"['🤔', '😋']"
8816,dd for breakfast this morning 😋,dd for breakfast this morning ,['😋']
8817,yes baby.. 👏👏😋😋😘,yes baby.. ,"['😋', '😋']"
8818,"haloo, salken yaa aku rika😼let's interact more and get closer yhh 🙌 wait for the mattbin au 😋","haloo, salken yaa aku rikalet's interact more and get closer yhh  wait for the mattbin au ",['😋']
8819,well when your ready i can try to help you if you want 😋 wed thur fri are best days for me days off from work and streams 😁,well when your ready i can try to help you if you want  wed thur fri are best days for me days off from work and streams ,['😋']
8820,manifesting a win😋😋,manifesting a win,"['😋', '😋']"
8821,the bakery gon do it everytime😋,the bakery gon do it everytime,['😋']
8822,"when you're having your favorite snack 😋😋.
  #nunew #น้องนิวเวลาหม่ำ","when you're having your favorite snack .
  #nunew #น้องนิวเวลาหม่ำ","['😋', '😋']"
8823,"💥😄😋😀💋 
traditional cold per turn. 
 #御姐 #羞辱 #婊子"," 
traditional cold per turn. 
 #御姐 #羞辱 #婊子",['😋']
8824,thanks sm 😋😋 i used conditioner earlier today to remove my makeup bc i didn't have any cream on me likee truu resourcefulness,thanks sm  i used conditioner earlier today to remove my makeup bc i didn't have any cream on me likee truu resourcefulness,"['😋', '😋']"
8825,"when the baby is eating is the happiest.😋 
#nunew
#น้องนิวเวลาหม่ำ","when the baby is eating is the happiest. 
#nunew
#น้องนิวเวลาหม่ำ",['😋']
8826,"in olden days cabs called as ""taxi""😉😉😉 andari intlo untundi ""mixi""😂😂😂 taage drink name ""pepsi""😋😋😋😋voice tho chestha ""husky""😊😊😊😊 i'm always be ""sexy""😘😘😘😘","in olden days cabs called as ""taxi"" andari intlo untundi ""mixi"" taage drink name ""pepsi""voice tho chestha ""husky"" i'm always be ""sexy""","['😉', '😉', '😉', '😂', '😂', '😂', '😋', '😋', '😋', '😋']"
8827,"gary, you just crush...😂😋 and that pleading look from hugo... like a puss in boots from ""shrek""😅🥰 - so cute i want to hug him...🐶🐾❤️.  together you make a good duo","gary, you just crush... and that pleading look from hugo... like a puss in boots from ""shrek"" - so cute i want to hug him...❤️.  together you make a good duo","['😂', '😋', '😅', '🥰']"
8828,new layout 😋,new layout ,['😋']
8829,imagine i get baizhu like🧍i have nothing but the violet grass prepared😋,imagine i get baizhu likei have nothing but the violet grass prepared,['😋']
8830,"whichever you choose, pass one of the other two to me, please.

🙄☺️😬😋","whichever you choose, pass one of the other two to me, please.

☺️",['😋']
8831,"him taking a glimpse on
rear-view mirror to
check on me in the back seat.

😩🥹🦋🤤🥵😋🤤😻🫦🫀","him taking a glimpse on
rear-view mirror to
check on me in the back seat.

","['\U0001f979', '🥵', '😋']"
8832,looking good. what’s on your bottom half? 😋,looking good. what’s on your bottom half? ,['😋']
8833,"for all the ladies looking for glowing skin, roasted corn got you covered. it's rich in vitamin a, plus, it's delicious.😋😊","for all the ladies looking for glowing skin, roasted corn got you covered. it's rich in vitamin a, plus, it's delicious.",['😋']
8834,good morning sandy🌞 happy saturday how are you doing😃 hope you have an amazing awesome blessed day today and god bless you and your family you're an amazing beautiful person both inside and out im so greatful for you 😃🙏✝️💙 looks yummy 😋🤤,good morning sandy happy saturday how are you doing hope you have an amazing awesome blessed day today and god bless you and your family you're an amazing beautiful person both inside and out im so greatful for you ✝️ looks yummy ,"['🙏', '😋']"
8835,"happy saturday saffy,  shopping is hungry work and gammon is very tasty 😋, sounds like a perfect match 🤣🤣🤣🐾🐶🥰","happy saturday saffy,  shopping is hungry work and gammon is very tasty , sounds like a perfect match ","['😋', '🤣', '🤣', '🤣', '🥰']"
8836,"so many flavors 🤯😋

🔗 in bio for a festival of african flavors and local restaurants in your area. 

#ethiopianfood #naijafood #senegalesefood #cameroonfood #congolesefood","so many flavors 

 in bio for a festival of african flavors and local restaurants in your area. 

#ethiopianfood #naijafood #senegalesefood #cameroonfood #congolesefood",['😋']
8837,"happy saturday andrea😍 oh nice! at what time is it? and have fun shopping🛍️💓 i’m doing some cleaning, art and netflix😋","happy saturday andrea oh nice! at what time is it? and have fun shopping️ i’m doing some cleaning, art and netflix","['😍', '😋']"
8838,most definitely 🔥🔥😋,most definitely ,"['🔥', '🔥', '😋']"
8839,"ohh i miss the time when he obsess with macaron🤭😋


#nunew #nananu
#น้องนิวเวลาหม่ำ","ohh i miss the time when he obsess with macaron


#nunew #nananu
#น้องนิวเวลาหม่ำ",['😋']
8840,"the last snowshoeing adventure this morning with arctic lows 🥶, so i need my anti-liberal anti-misery anti-wef anti-pharma breakfast of cheer and smiley faces and rescue rabbit, vit d and delicious eggs, crispy bacon and toasted bread with butter and honey 🍯🤤😋 happy easter 🐰","the last snowshoeing adventure this morning with arctic lows , so i need my anti-liberal anti-misery anti-wef anti-pharma breakfast of cheer and smiley faces and rescue rabbit, vit d and delicious eggs, crispy bacon and toasted bread with butter and honey  happy easter ","['😋', '🐰']"
8841,(⭐️) what a treat from emma today! look how perfect her huge milkers look in this tight top 😋😋,(⭐️) what a treat from emma today! look how perfect her huge milkers look in this tight top ,"['😋', '😋']"
8842,"exactly how much power is that, measured in flat-earth-butthurt? 😁😇😋🤭","exactly how much power is that, measured in flat-earth-butthurt? ","['😇', '😋']"
8843,"we welsh love a castle john 😁…. conwy is so pretty too. it’s a must b4 you go back to have some fish  chips eaten from the paper outside 😋
safe journey back 🙌","we welsh love a castle john …. conwy is so pretty too. it’s a must b4 you go back to have some fish &amp; chips eaten from the paper outside 
safe journey back ",['😋']
8844,"hubro is now able to talk to alexa , loud and clear
and ask for some commands
i should ask him to order me bacon on amazon 😋","hubro is now able to talk to alexa , loud and clear
and ask for some commands
i should ask him to order me bacon on amazon ",['😋']
8845,yes yess lets go😍😋,yes yess lets go,"['😍', '😋']"
8846,"what a sweet little gif sis 👆🏻. she is happy about her pancakes 🥞😋😁. i wanted to let you know that i will be taking sunday off from twitter. will miss you of course. lord willing, tweet w u monday. i pray ur sunday is filled with blessings. love  hugs ♥️🙏🏼🤗😘","what a sweet little gif sis . she is happy about her pancakes . i wanted to let you know that i will be taking sunday off from twitter. will miss you of course. lord willing, tweet w u monday. i pray ur sunday is filled with blessings. love &amp; hugs ♥️","['😋', '🙏']"
8847,"prepping my lamb dish (slow cooking for at least 3 hours 😋) and recipe demanded celery and i just can’t comprehend the folks who chomp down on this thing willingly 😳

but in these easter times, i’ll be kind and send an extra prayer up for you 😂","prepping my lamb dish (slow cooking for at least 3 hours ) and recipe demanded celery and i just can’t comprehend the folks who chomp down on this thing willingly 

but in these easter times, i’ll be kind and send an extra prayer up for you ","['😋', '😂']"
8848,"oh, they're a dream aren't they! 😍 something good to look forward to each easter😋^sophie","oh, they're a dream aren't they!  something good to look forward to each easter^sophie","['😍', '😋']"
8849,i think your a beautiful woman  . and all them gays and trans leave more of you awesome  ladys  for us real man . 😋,i think your a beautiful woman  . and all them gays and trans leave more of you awesome  ladys  for us real man . ,['😋']
8850,perfect woman and tall 😋 is amazing 🤩😘🥰,perfect woman and tall  is amazing ,"['😋', '🥰']"
8851,im loving boots. my feet hurt but no pain no gain 😋,im loving boots. my feet hurt but no pain no gain ,['😋']
8852,that's hiw you do it! both hands and mouth in sync! 👌😊😋😘💦,that's hiw you do it! both hands and mouth in sync! ,['😋']
8853,i’m scared to benchpress because i don’t want to ask some random person to spot me but i don’t wanna damn fuck around and hurt myself 😫,i’m scared to benchpress because i don’t want to ask some random person to spot me but i don’t wanna damn fuck around and hurt myself ,[]
8854,"right now 4:55, around one hour later prepare to cook veg biryani 😋","right now 4:55, around one hour later prepare to cook veg biryani ",['😋']
8855,players close to messi's level 😋,players close to messi's level ,['😋']
8856,"💌😋💘💋😍
sign former lead new grow successful alone.
#舌奴 #安妮 #小姨子","
sign former lead new grow successful alone.
#舌奴 #安妮 #小姨子","['😋', '😍']"
8857,"congratulations on 100k again biubiu😋💙
- we'll reach many more milestones together !!! 

 #biu100kluve","congratulations on 100k again biubiu
- we'll reach many more milestones together !!! 

 #biu100kluve",['😋']
8858,"💯💥😆😋💫
everybody understand house who.
#御姐 #原味内裤 #任务指令","
everybody understand house who.
#御姐 #原味内裤 #任务指令",['😋']
8859,have you been to othello’s in adeje for the garlic chicken? a must if you haven’t 😋,have you been to othello’s in adeje for the garlic chicken? a must if you haven’t ,['😋']
8860,xavi be like: can't wait to bench him 😋,xavi be like: can't wait to bench him ,['😋']
8861,"thank's for your time, your beautiful,cute and sexy  🤟😋","thank's for your time, your beautiful,cute and sexy  ",['😋']
8862,gotta try this yummy looking wrap 😋😋😋,gotta try this yummy looking wrap ,"['😋', '😋', '😋']"
8863,cute!!! i'm probably going to make more😋,cute!!! i'm probably going to make more,['😋']
8864,to say we are looking forward to it is an understatement! 😋,to say we are looking forward to it is an understatement! ,['😋']
8865,"well, it’s the primary agenda item at one of the break-out sessions at the next antifa national conference.,. 😋","well, it’s the primary agenda item at one of the break-out sessions at the next antifa national conference.,. ",['😋']
8866,"🌞 😋 meet us at . 

#northcarolina #ncfoodie #ncfoodfind","  meet us at . 

#northcarolina #ncfoodie #ncfoodfind",['😋']
8867,"😋😆🤐💫💥 
stop according remember subject security method. 
 #任务指令 #骚货女友 #眼镜娘"," 
stop according remember subject security method. 
 #任务指令 #骚货女友 #眼镜娘",['😋']
8868,- do i want dunkin or starbucks ? i cld go for a caramel ribbon crunch. no whip. extra caramel. extra crunch. 😋,- do i want dunkin or starbucks ? i cld go for a caramel ribbon crunch. no whip. extra caramel. extra crunch. ,['😋']
8869,making salsa while listening 2 this😋,making salsa while listening 2 this,['😋']
8870,you want some ? or the recipe only ?comment on the below 👇 i write it down for you 🥮🍩🧁😋,you want some ? or the recipe only ?comment on the below  i write it down for you ,['😋']
8871,"yum ! i like omelets filled with grilled onions, green peppers and ham.😊😋😋😋😋😋","yum ! i like omelets filled with grilled onions, green peppers and ham.","['😋', '😋', '😋', '😋', '😋']"
8872,i can feel my back getting big now 😋😂 these shits are crucial🤤,i can feel my back getting big now  these shits are crucial,"['😋', '😂']"
8873,its aggressive front fascia and sloping roofline give it a sporty look. 😋,its aggressive front fascia and sloping roofline give it a sporty look. ,['😋']
8874,it was yet another one direction night😋‼️ i love you,it was yet another one direction night‼️ i love you,['😋']
8875,"oooh andrew, good afternoon n these look absolutely delicious. have a wonderful day.😋😋😋😋😋😋😋😋🐰🐣🤗😊❤❤❤","oooh andrew, good afternoon n these look absolutely delicious. have a wonderful day.❤❤❤","['😋', '😋', '😋', '😋', '😋', '😋', '😋', '😋', '🐰', '🐣']"
8876,they look so delicious 😋,they look so delicious ,['😋']
8877,"alesto selection almonds😍

✅delicious as a snack 😋
✅source of protein 
✅source of fibre 

🏷️¢ 45 - kindly send us a dm to order","alesto selection almonds

✅delicious as a snack 
✅source of protein 
✅source of fibre 

️¢ 45 - kindly send us a dm to order","['😍', '😋']"
8878,ok so 😋the festa is a whole celebration thing leading up to bts'anniversary n they release content each day and the musters are like caratland n txts fanlive,ok so the festa is a whole celebration thing leading up to bts'anniversary n they release content each day and the musters are like caratland n txts fanlive,['😋']
8879,and next of all i don't need it and i don't want to shill it like you and others.  i find it childish and immature.  don't take it personally 😋😌,and next of all i don't need it and i don't want to shill it like you and others.  i find it childish and immature.  don't take it personally ,['😋']
8880,"this look like 5 feet of pleasure 3 inches of headache 🤤😋😋😂

i’m here for it all 🤷🏿‍♂️","this look like 5 feet of pleasure 3 inches of headache 

i’m here for it all ‍♂️","['😋', '😋', '😂']"
8881,"well their 1st mistake was believing those losers, especially donald trump for the second time!! he is the reason they are in jail in the 1st place! and do they not think that this was just another way for him to grift money!? fool me once, fool me twice, yada yada yada!! 😂😂😂","well their 1st mistake was believing those losers, especially donald trump for the second time!! he is the reason they are in jail in the 1st place! and do they not think that this was just another way for him to grift money!? fool me once, fool me twice, yada yada yada!! ","['😂', '😂', '😂']"
8882,"😋💫😀🤏💌 
course within black lawyer bag generation teacher. 
 #吃瓜 #麻豆 #麻豆视频"," 
course within black lawyer bag generation teacher. 
 #吃瓜 #麻豆 #麻豆视频",['😋']
8883,"i’d better hurry mary they will be all gone like the easter 🐣 eggs 
there delicious 😋","i’d better hurry mary they will be all gone like the easter  eggs 
there delicious ","['🐣', '😋']"
8884,"you need to write a cookbook 😋

looks delicious 😊","you need to write a cookbook 

looks delicious ",['😋']
8885,".green dry beans or yellow 
.chicken or meat 1/2 kl or chicken cubes or nothing 
it's up to you 
. spinach or chinese pectchay it is good too. 
. salt 
.black pepper 😋",".green dry beans or yellow 
.chicken or meat 1/2 kl or chicken cubes or nothing 
it's up to you 
. spinach or chinese pectchay it is good too. 
. salt 
.black pepper ",['😋']
8886,nothing better than a breakfast platter on a saturday morning .. with the uptown 😋,nothing better than a breakfast platter on a saturday morning .. with the uptown ,['😋']
8887,absolutely! the eggs are being prepared with dog treats inside!  not all these.. but maybe they should be. 😁😋,absolutely! the eggs are being prepared with dog treats inside!  not all these.. but maybe they should be. ,['😋']
8888,"😋😆😍💥🤏 
control fact general during common collection current. 
 #发情 #发春 #交配"," 
control fact general during common collection current. 
 #发情 #发春 #交配","['😋', '😍']"
8889,you looking stunning gorgeous baby 😍so beautiful dear 🥰😋😘❤️,you looking stunning gorgeous baby so beautiful dear ❤️,"['😍', '🥰', '😋']"
8890,i feel so privileged thank you 😋😝😘,i feel so privileged thank you ,['😋']
8891,"😋💌👌😍👋 
risk task right strong another. 
 #粗口 #操逼 #辱骂"," 
risk task right strong another. 
 #粗口 #操逼 #辱骂","['😋', '😍']"
8892,a day off where i can eat whatever i want 😋🍤🍣,a day off where i can eat whatever i want ,['😋']
8893,guess the red wine was also good😋😋,guess the red wine was also good,"['😋', '😋']"
8894,"no it's sympolically,  it shows    u mature😋","no it's sympolically,  it shows    u mature",['😋']
8895,"i don't know.  you're so popular and delicious 😋.. hopefully, it's just a glitch.","i don't know.  you're so popular and delicious .. hopefully, it's just a glitch.",['😋']
8896,a great way to start the day 😋,a great way to start the day ,['😋']
8897,good morning my beautiful sweet sister brenda📖☕️🥞😋happy saturday😍hope you rested well sis.i pray your day is blessed with peace and immense happiness😊 may the joy of the lord be your strength. sending you lots of hugs and love❤️🤗🌹🙋‍♀️🌺🚔🥰😘,good morning my beautiful sweet sister brenda☕️happy saturdayhope you rested well sis.i pray your day is blessed with peace and immense happiness may the joy of the lord be your strength. sending you lots of hugs and love❤️‍♀️,"['😋', '😍', '🥰']"
8898,spring fever ☀️ - mocha cold brew with blackberry cold foam 😋,spring fever ☀️ - mocha cold brew with blackberry cold foam ,['😋']
8899,"still, he’s only older by a year than you. 

p.s. you can never defeat me, hyeong. 😋","still, he’s only older by a year than you. 

p.s. you can never defeat me, hyeong. ",['😋']
8900,"they are listening for the sound of the turkey roaster to be released from captivity and placed where it can be guarded😋.  angus doesn't fool around regarding turkey, and he's training his assistant fingers fred.","they are listening for the sound of the turkey roaster to be released from captivity and placed where it can be guarded.  angus doesn't fool around regarding turkey, and he's training his assistant fingers fred.",['😋']
8901,ouhh i have something really similar called pakoda but it's made of vegetables!! 😋,ouhh i have something really similar called pakoda but it's made of vegetables!! ,['😋']
8902,"the beef rib is still going strong !!!

two more dish and still one portion left 😋

along with two more portions of the cod and two more crocketts !!","the beef rib is still going strong !!!

two more dish and still one portion left 

along with two more portions of the cod and two more crocketts !!",['😋']
8903,"that didn't take long. where to now as $wtk is gaining momentum and still a very small mc
#wadzpay  
move over $xrp $qnt $eth $btc 😋","that didn't take long. where to now as $wtk is gaining momentum and still a very small mc
#wadzpay  
move over $xrp $qnt $eth $btc ",['😋']
8904,yes i like to eat you up feet to head 😋,yes i like to eat you up feet to head ,['😋']
8905,"😍👋💋🤐😋 
their various son fact. 
relationships"," 
their various son fact. 
relationships","['😍', '😋']"
8906,💯 the best crisps ever! 😋, the best crisps ever! ,['😋']
8907,"there are just some people in your life you probably pray for more than yourself, because you know if god answers their prayer, you also automatically become blessed🥺❤","there are just some people in your life you probably pray for more than yourself, because you know if god answers their prayer, you also automatically become blessed❤",[]
8908,hopefully i get to eat some pussy today 😋,hopefully i get to eat some pussy today ,['😋']
8909,"😋😀💫💥😍 
kitchen group yourself culture fine. 
 #黑丝 #意淫 #红绿灯"," 
kitchen group yourself culture fine. 
 #黑丝 #意淫 #红绿灯","['😋', '😍']"
8910,happy soon-to-be easter sunday ^.^ got me egg ready to eat 😋 how's your saturday going so far ?? :) 3,happy soon-to-be easter sunday ^.^ got me egg ready to eat  how's your saturday going so far ?? :) &lt;3,['😋']
8911,me doesn’t care about odi right now 🤙🏻😋,me doesn’t care about odi right now ,['😋']
8912,south indian breakfast is just lit😋🔥,south indian breakfast is just lit,"['😋', '🔥']"
8913,"i've tried screens, value investor club, social platforms, and researching companies i'm a regular consumer of. still struggling to find new opportunities. keen to hear some suggestions i can deep dive into 😋","i've tried screens, value investor club, social platforms, and researching companies i'm a regular consumer of. still struggling to find new opportunities. keen to hear some suggestions i can deep dive into ",['😋']
8914,"today’s lunch was pizza 😋
i had the tropical pizza ultra crispy crust 😋

 
 
#pineapple
#tropicalpizza","today’s lunch was pizza 
i had the tropical pizza ultra crispy crust 

 
 
#pineapple
#tropicalpizza","['😋', '😋']"
8915,"😄😍🤐😀😋 
factor ago again guess american. 
receive my package #chatgpt账号 #tiktok刷粉 and days quality, art"," 
factor ago again guess american. 
receive my package #chatgpt账号 #tiktok刷粉 and days quality, art","['😍', '😋']"
8916,oh now i know...that's sounds delicious!!! eat well my love 😋🥰#카이버블,oh now i know...that's sounds delicious!!! eat well my love #카이버블,"['😋', '🥰']"
8917,minji clips and peace haver 😋,minji clips and peace haver ,['😋']
8918,that sounds very tasty 😋,that sounds very tasty ,['😋']
8919,"i want to fill it, too...
🤩🤩🤩👌👌👌😋😋😋🔥🔥🔥😛😛😛","i want to fill it, too...
","['😋', '😋', '😋', '🔥', '🔥', '🔥']"
8920,"for the public don’t build anything that would last a lifetime.  that’s not shortsighted, it’s the “business plan” to generate revenue 😋","for the public don’t build anything that would last a lifetime.  that’s not shortsighted, it’s the “business plan” to generate revenue ",['😋']
8921,"💘😍💥😋🥰 
lay arrive eat man he kind about. 
 #聊骚 #阴茎 #露点"," 
lay arrive eat man he kind about. 
 #聊骚 #阴茎 #露点","['😍', '😋', '🥰']"
8922,"💘💫🤐😋😅 
act allow law next individual help leader. 
 #姐弟 #幼师 #修车"," 
act allow law next individual help leader. 
 #姐弟 #幼师 #修车","['😋', '😅']"
8923,yummy your feet are so gorgeous  look delicious 😋😍😍🔥,yummy your feet are so gorgeous &amp; look delicious ,"['😋', '😍', '😍', '🔥']"
8924,it would be difficult to keep my hands off of you 😋🔥,it would be difficult to keep my hands off of you ,"['😋', '🔥']"
8925,"😀🤏💌🤨😋 
table clearly beyond save standard question particular. 
 #贱货 #骚逼 #淫荡"," 
table clearly beyond save standard question particular. 
 #贱货 #骚逼 #淫荡",['😋']
8926,"it's 3pm and my mind has refused to let go of the tea and amukeke i had for breakfast , still receiving those slaps paka now 😋 😋","it's 3pm and my mind has refused to let go of the tea and amukeke i had for breakfast , still receiving those slaps paka now  ","['😋', '😋']"
8927,no one will remember your tweets just say it again 😋👀,no one will remember your tweets just say it again ,"['😋', '👀']"
8928,"really can't blame him cuz tbh i would be too 😋😋

#whippedchapas","really can't blame him cuz tbh i would be too 

#whippedchapas","['😋', '😋']"
8929,chentoh for suc mcm confirm😋,chentoh for suc mcm confirm,['😋']
8930,craving satisfied 😋,craving satisfied ,['😋']
8931,"im crazy but you like that, i bite back🎵😋","im crazy but you like that, i bite back",['😋']
8932,i'd just eat the whole box 😋,i'd just eat the whole box ,['😋']
8933,dark chocolate teacakes available too 😋,dark chocolate teacakes available too ,['😋']
8934,😂😂 i haven’t posted any of their sh*t for a while actually so there 😋, i haven’t posted any of their sh*t for a while actually so there ,"['😂', '😂', '😋']"
8935,i've been in chef boma (indaba hotel) well the place is a vibe but does not come close in meat compared to billy g 😋😋😋,i've been in chef boma (indaba hotel) well the place is a vibe but does not come close in meat compared to billy g ,"['😋', '😋', '😋']"
